product_id,category,client_id,amount,date
P038,Toys,C0001,93.16,2023-05-09
P029,Toys,C0498,43.5,2023-04-15
P071,Electronics,C0087,248.87,2023-08-24
P083,Clothing,C0056,306.87,2023-04-08
P046,Electronics,C0582,213.48,2023-08-09
P074,Home,C0797,235.19,2023-07-10
P009,Electronics,C0016,480.4,2023-08-07
P038,Home,C0657,328.85,2023-06-02
P033,Electronics,C0383,268.69,2023-08-06
P015,Books,C0310,246.55,2023-03-21
P023,Clothing,C0551,127.0,2023-04-03
P094,Electronics,C0032,463.02,2023-09-15
P002,Home,C0828,36.76,2023-07-13
P014,Home,C0824,205.03,2023-04-03
P055,Home,C0865,304.7,2023-06-01
P054,Home,C0967,194.86,2023-12-15
P073,Electronics,C0809,40.62,2023-08-21
P008,Toys,C0170,205.27,2023-09-16
P083,Clothing,C0037,167.25,2023-01-17
P087,Electronics,C0828,201.11,2023-02-02
P071,Clothing,C0903,13.05,2023-01-27
P023,Toys,C0129,260.28,2023-09-25
P023,Books,C0143,29.2,2023-04-22
P005,Books,C0467,211.35,2023-02-06
P039,Home,C0830,466.37,2023-03-18
P066,Books,C0976,205.08,2023-10-07
P066,Toys,C0313,374.49,2023-09-05
P021,Home,C0664,326.2,2023-12-18
P097,Books,C0353,95.25,2023-07-22
P092,Books,C0571,263.63,2023-10-11
P081,Home,C0093,83.79,2023-11-22
P082,Home,C0812,335.67,2023-03-28
P074,Books,C0848,14.26,2023-04-08
P035,Clothing,C0837,245.49,2023-12-14
P005,Clothing,C0551,89.17,2023-07-01
P081,Books,C0158,68.88,2023-08-12
P045,Electronics,C0939,472.85,2023-05-14
P069,Books,C0098,244.9,2023-06-01
P021,Clothing,C0270,256.84,2023-02-14
P041,Electronics,C0848,86.01,2023-05-03
P009,Electronics,C0022,424.18,2023-02-02
P013,Clothing,C0071,219.03,2023-02-24
P099,Toys,C0663,423.88,2023-09-15
P096,Clothing,C0215,47.22,2023-08-31
P061,Clothing,C0582,400.13,2023-11-19
P081,Toys,C0494,147.08,2023-06-26
P015,Books,C0318,298.2,2023-09-28
P004,Electronics,C0228,137.7,2023-12-10
P006,Books,C0997,453.91,2023-12-03
P033,Electronics,C0209,122.0,2023-10-11
P021,Clothing,C0208,299.57,2023-09-04
P016,Books,C0134,112.14,2023-01-11
P085,Toys,C0715,269.39,2023-03-10
P075,Toys,C0821,128.59,2023-11-11
P077,Home,C0645,394.44,2023-10-23
P038,Electronics,C0244,361.63,2023-07-06
P029,Toys,C0499,410.38,2023-05-03
P014,Home,C0109,341.89,2023-12-01
P057,Toys,C0071,170.52,2023-08-25
P055,Electronics,C0822,469.65,2023-02-20
P031,Clothing,C0479,461.28,2023-03-23
P011,Toys,C0875,102.09,2023-07-16
P084,Electronics,C0499,143.07,2023-02-05
P031,Home,C0275,350.68,2023-06-08
P019,Home,C0932,49.85,2023-02-26
P021,Toys,C0807,363.06,2023-04-12
P075,Clothing,C0936,176.48,2023-04-17
P089,Toys,C0873,464.29,2023-10-17
P059,Electronics,C0455,395.97,2023-08-09
P086,Electronics,C0019,116.43,2023-04-24
P034,Books,C0928,31.98,2023-09-03
P063,Clothing,C0778,28.01,2023-12-12
P012,Books,C0247,381.06,2023-11-15
P059,Electronics,C0705,492.84,2023-09-03
P086,Books,C0160,287.4,2023-12-30
P099,Home,C0667,136.83,2023-05-22
P019,Electronics,C0355,31.2,2023-06-16
P018,Electronics,C0619,21.32,2023-05-30
P098,Electronics,C0315,123.78,2023-04-15
P054,Toys,C0836,301.08,2023-11-13
P058,Home,C0267,348.67,2023-07-27
P079,Home,C0171,493.5,2023-02-17
P067,Toys,C0517,435.87,2023-07-07
P083,Electronics,C0553,424.81,2023-04-14
P024,Books,C0866,11.47,2023-04-18
P056,Electronics,C0904,478.36,2023-01-09
P085,Books,C0115,498.98,2023-05-05
P045,Electronics,C0012,473.2,2023-05-02
P094,Home,C0937,199.6,2023-02-06
P048,Books,C0841,492.49,2023-11-12
P001,Books,C0951,76.89,2023-07-13
P031,Clothing,C0482,16.98,2023-06-04
P038,Books,C0810,375.68,2023-01-28
P060,Books,C0159,261.45,2023-02-05
P048,Home,C0885,347.56,2023-09-16
P072,Toys,C0353,294.6,2023-05-27
P090,Electronics,C0468,114.85,2023-08-02
P093,Electronics,C0931,172.13,2023-10-29
P075,Clothing,C0151,40.38,2023-04-05
P042,Electronics,C0577,364.2,2023-12-12
P056,Electronics,C0966,208.02,2023-10-17
P040,Home,C0664,386.67,2023-12-09
P026,Books,C0644,327.53,2023-03-28
P089,Home,C0700,294.0,2023-06-29
P056,Clothing,C0279,389.66,2023-06-27
P081,Books,C0018,90.36,2023-08-09
P016,Books,C0439,367.51,2023-05-22
P094,Home,C0979,391.95,2023-01-13
P066,Books,C0580,81.18,2023-12-01
P016,Clothing,C0458,30.03,2023-08-11
P062,Books,C0749,48.22,2023-05-20
P090,Books,C0351,468.75,2023-10-29
P047,Toys,C0986,370.4,2023-08-06
P097,Electronics,C0373,217.7,2023-06-03
P016,Electronics,C0359,36.44,2023-02-13
P014,Clothing,C0372,148.25,2023-10-02
P051,Books,C0304,353.25,2023-05-30
P053,Books,C0298,231.21,2023-10-15
P051,Electronics,C0088,311.41,2023-01-19
P091,Electronics,C0558,239.58,2023-11-09
P047,Clothing,C0210,297.48,2023-08-13
P004,Clothing,C0946,181.07,2023-11-20
P072,Toys,C0363,110.77,2023-04-19
P049,Home,C0285,342.46,2023-01-25
P041,Toys,C0732,484.03,2023-06-11
P021,Toys,C0620,322.85,2023-10-14
P011,Toys,C0251,192.99,2023-06-06
P080,Clothing,C0622,352.31,2023-11-08
P011,Books,C0121,177.84,2023-10-28
P042,Toys,C0901,165.89,2023-04-20
P059,Clothing,C0583,119.25,2023-06-17
P082,Home,C0576,124.84,2023-06-10
P070,Home,C0261,320.45,2023-11-01
P043,Books,C0819,411.77,2023-04-30
P029,Books,C0032,60.31,2023-09-17
P081,Electronics,C0056,334.61,2023-09-22
P037,Books,C0499,79.41,2023-11-01
P056,Clothing,C0684,110.47,2023-09-27
P013,Toys,C0062,275.39,2023-03-01
P059,Toys,C0217,290.72,2023-12-05
P053,Electronics,C0377,297.19,2023-04-26
P062,Clothing,C0633,109.56,2023-06-17
P070,Books,C0131,312.24,2023-06-11
P071,Books,C0064,356.52,2023-09-05
P077,Electronics,C0912,374.38,2023-05-24
P046,Home,C0071,295.84,2023-07-20
P008,Clothing,C0074,452.1,2023-04-17
P043,Home,C0649,289.62,2023-02-15
P032,Electronics,C0435,361.31,2023-11-06
P085,Home,C0165,360.16,2023-11-29
P059,Toys,C0017,41.49,2023-07-18
P006,Toys,C0912,481.45,2023-04-01
P020,Books,C0755,329.49,2023-03-31
P039,Books,C0033,416.87,2023-10-18
P046,Toys,C0214,125.74,2023-06-02
P052,Books,C0716,391.39,2023-05-27
P093,Toys,C0986,172.23,2023-12-16
P009,Toys,C0772,254.56,2023-02-28
P098,Toys,C0650,12.6,2023-09-29
P097,Books,C0388,73.04,2023-03-14
P018,Toys,C0202,131.6,2023-03-11
P022,Clothing,C0587,195.09,2023-04-15
P011,Home,C0810,116.16,2023-09-14
P093,Electronics,C0120,78.38,2023-01-07
P028,Electronics,C0595,462.49,2023-05-06
P040,Toys,C0063,71.28,2023-11-28
P023,Electronics,C0393,448.64,2023-07-14
P054,Home,C0729,40.48,2023-01-18
P019,Home,C0334,108.67,2023-01-21
P009,Electronics,C0977,55.24,2023-07-17
P075,Books,C0176,291.09,2023-07-03
P018,Books,C0125,401.07,2023-07-03
P064,Books,C0256,75.65,2023-10-21
P096,Home,C0894,484.94,2023-06-23
P091,Clothing,C0406,360.42,2023-09-25
P007,Toys,C0032,192.48,2023-09-14
P053,Home,C0849,163.94,2023-03-24
P097,Clothing,C0241,293.76,2023-03-12
P022,Toys,C0902,490.81,2023-01-16
P084,Books,C0871,93.0,2023-10-10
P045,Home,C0219,332.44,2023-12-20
P005,Toys,C0304,335.16,2023-08-09
P045,Electronics,C0007,146.36,2023-03-03
P006,Books,C0214,357.9,2023-04-08
P049,Home,C0842,484.16,2023-04-06
P052,Home,C0932,406.53,2023-03-10
P041,Home,C0788,272.65,2023-06-02
P034,Books,C0306,482.23,2023-04-24
P003,Toys,C0210,83.94,2023-02-28
P047,Toys,C0051,414.24,2023-03-23
P007,Toys,C0403,174.78,2023-03-18
P003,Toys,C0026,341.51,2023-05-13
P090,Home,C0061,363.85,2023-10-31
P049,Clothing,C0643,20.85,2023-05-02
P021,Books,C0331,241.06,2023-09-22
P096,Electronics,C0730,286.02,2023-10-16
P024,Home,C0161,432.43,2023-09-28
P038,Toys,C0903,168.7,2023-07-31
P006,Books,C0313,153.11,2023-03-09
P094,Electronics,C0242,252.49,2023-03-11
P017,Clothing,C0278,481.74,2023-03-28
P021,Home,C0739,265.86,2023-02-22
P085,Books,C0848,296.84,2023-02-12
P100,Home,C0763,318.66,2023-06-17
P022,Home,C0342,153.57,2023-07-19
P031,Toys,C0696,78.42,2023-04-19
P093,Toys,C0373,279.65,2023-11-20
P082,Home,C0877,101.98,2023-01-06
P082,Books,C0149,223.08,2023-10-05
P077,Books,C0307,318.67,2023-06-11
P053,Home,C0787,322.02,2023-02-09
P053,Home,C0054,378.35,2023-07-18
P045,Electronics,C0621,54.05,2023-03-11
P097,Books,C0087,17.23,2023-09-03
P015,Toys,C0044,374.48,2023-07-26
P056,Home,C0856,390.68,2023-09-18
P077,Toys,C0694,423.19,2023-06-23
P036,Books,C0949,107.81,2023-01-16
P078,Toys,C0262,414.12,2023-11-17
P063,Home,C0472,487.45,2023-01-13
P003,Books,C0920,26.67,2023-04-03
P005,Toys,C0199,153.31,2023-01-29
P020,Electronics,C0935,89.54,2023-04-09
P052,Electronics,C0422,198.17,2023-02-13
P091,Home,C0033,33.89,2023-07-22
P041,Toys,C0988,299.5,2023-09-05
P088,Home,C0477,270.53,2023-09-26
P087,Books,C0132,414.42,2023-07-29
P028,Toys,C0658,183.08,2023-05-30
P068,Books,C0161,69.89,2023-01-22
P031,Toys,C0197,18.56,2023-11-23
P086,Electronics,C0128,111.8,2023-05-01
P035,Books,C0732,407.9,2023-03-06
P030,Toys,C0551,96.01,2023-02-05
P042,Home,C0758,427.55,2023-06-05
P094,Clothing,C0268,79.5,2023-08-20
P077,Home,C0483,264.46,2023-07-20
P007,Books,C0757,239.58,2023-08-01
P091,Toys,C0717,461.18,2023-11-23
P075,Clothing,C0023,269.18,2023-05-17
P056,Home,C0199,313.21,2023-04-05
P059,Toys,C0459,305.69,2023-11-16
P096,Toys,C0163,495.22,2023-10-14
P045,Toys,C0491,284.76,2023-06-11
P039,Books,C0262,479.53,2023-02-07
P051,Clothing,C0338,173.25,2023-09-30
P049,Home,C0327,259.71,2023-12-29
P062,Clothing,C0623,346.52,2023-02-17
P060,Electronics,C0640,244.93,2023-08-19
P044,Clothing,C0871,230.55,2023-12-13
P053,Clothing,C0225,451.02,2023-03-27
P015,Toys,C0283,388.9,2023-11-11
P012,Electronics,C0535,302.75,2023-12-25
P079,Toys,C0573,145.16,2023-06-29
P095,Electronics,C0408,342.88,2023-11-01
P049,Clothing,C0959,261.64,2023-03-19
P090,Books,C0173,109.5,2023-07-06
P041,Toys,C0397,10.0,2023-12-22
P090,Toys,C0628,263.98,2023-10-27
P050,Clothing,C0590,416.2,2023-08-06
P046,Clothing,C0447,375.54,2023-09-07
P005,Toys,C0091,463.42,2023-10-07
P098,Clothing,C0964,456.94,2023-09-01
P039,Electronics,C0809,220.43,2023-04-09
P085,Books,C0499,467.95,2023-11-28
P094,Books,C0383,445.12,2023-06-17
P060,Toys,C0421,82.05,2023-09-13
P040,Toys,C0019,245.78,2023-02-19
P063,Clothing,C0549,186.17,2023-09-08
P088,Home,C0760,437.63,2023-12-12
P012,Toys,C0458,315.35,2023-05-09
P079,Clothing,C0584,381.37,2023-10-07
P061,Electronics,C0830,150.51,2023-05-01
P033,Home,C0419,130.73,2023-10-16
P077,Electronics,C0336,154.28,2023-04-16
P084,Clothing,C0699,220.07,2023-11-11
P053,Toys,C0355,263.92,2023-11-19
P044,Electronics,C0885,295.52,2023-11-27
P031,Clothing,C0789,330.61,2023-06-15
P095,Electronics,C0546,58.09,2023-09-13
P063,Books,C0079,148.5,2023-01-16
P063,Home,C0407,49.7,2023-05-25
P005,Toys,C0235,19.75,2023-03-04
P005,Books,C0567,466.93,2023-05-11
P088,Books,C0095,73.84,2023-09-29
P074,Books,C0513,55.91,2023-06-04
P098,Clothing,C0488,352.09,2023-07-15
P075,Books,C0983,323.39,2023-08-15
P078,Home,C0903,119.6,2023-04-12
P055,Books,C0449,142.95,2023-03-07
P004,Toys,C0040,251.02,2023-09-23
P063,Electronics,C0578,497.34,2023-11-10
P001,Home,C0981,205.21,2023-03-17
P033,Toys,C0819,197.13,2023-07-07
P044,Electronics,C0317,17.01,2023-07-16
P056,Home,C0164,252.01,2023-09-08
P079,Toys,C0752,363.54,2023-08-06
P009,Toys,C0640,314.59,2023-09-09
P058,Books,C0821,130.82,2023-02-21
P069,Toys,C0036,124.84,2023-08-15
P073,Toys,C0138,369.53,2023-05-25
P075,Electronics,C0945,70.42,2023-11-25
P094,Home,C0056,282.62,2023-02-01
P041,Clothing,C0107,251.16,2023-01-27
P055,Books,C0399,213.95,2023-10-25
P053,Clothing,C0655,81.11,2023-09-20
P081,Home,C0826,311.81,2023-04-25
P060,Toys,C0017,59.19,2023-04-16
P094,Toys,C0894,336.06,2023-01-12
P010,Books,C0235,21.01,2023-08-31
P041,Electronics,C0077,115.85,2023-04-11
P073,Toys,C0483,451.82,2023-01-17
P011,Books,C0060,344.83,2023-07-10
P017,Electronics,C0604,169.45,2023-04-03
P049,Electronics,C0703,233.0,2023-07-11
P022,Toys,C0868,37.46,2023-04-20
P056,Toys,C0313,323.79,2023-06-05
P062,Toys,C0518,376.57,2023-02-07
P043,Electronics,C0672,438.13,2023-11-16
P098,Toys,C0390,31.12,2023-03-06
P033,Books,C0402,309.48,2023-05-23
P072,Home,C0025,275.0,2023-09-22
P021,Clothing,C0874,486.08,2023-02-22
P023,Electronics,C0740,261.51,2023-08-14
P077,Clothing,C0434,386.33,2023-05-16
P034,Home,C0084,494.86,2023-07-04
P072,Clothing,C0419,210.56,2023-09-25
P085,Home,C0605,141.4,2023-01-02
P096,Clothing,C0503,56.02,2023-07-30
P078,Clothing,C0685,485.87,2023-07-09
P069,Electronics,C0556,311.93,2023-05-05
P047,Toys,C0380,12.35,2023-01-20
P096,Toys,C0710,494.71,2023-10-08
P031,Electronics,C0717,192.25,2023-03-11
P087,Books,C0864,228.14,2023-11-06
P084,Toys,C0035,133.17,2023-02-12
P026,Electronics,C0228,257.02,2023-06-24
P076,Electronics,C0116,455.85,2023-09-08
P014,Clothing,C0056,445.48,2023-11-04
P058,Clothing,C0524,251.12,2023-03-09
P001,Clothing,C0002,217.11,2023-09-02
P058,Toys,C0513,448.32,2023-01-17
P086,Electronics,C0979,337.55,2023-04-14
P043,Home,C0929,33.93,2023-01-18
P059,Toys,C0232,391.3,2023-09-07
P002,Home,C0434,463.13,2023-12-20
P059,Home,C0923,38.59,2023-07-12
P057,Clothing,C0498,47.35,2023-07-11
P078,Books,C0459,494.7,2023-05-16
P065,Home,C0104,135.56,2023-01-15
P066,Electronics,C0038,251.54,2023-08-31
P053,Clothing,C0930,78.52,2023-08-14
P039,Toys,C0638,384.95,2023-12-13
P021,Clothing,C0901,134.15,2023-06-07
P087,Books,C0195,403.04,2023-12-27
P065,Electronics,C0871,498.09,2023-09-15
P020,Books,C0893,459.94,2023-09-13
P037,Clothing,C0529,224.44,2023-10-26
P062,Home,C0436,235.79,2023-03-04
P082,Toys,C0415,283.17,2023-02-27
P069,Toys,C0112,121.17,2023-01-14
P054,Clothing,C0033,151.24,2023-01-13
P047,Electronics,C0297,401.05,2023-01-05
P020,Books,C0559,426.64,2023-04-24
P018,Clothing,C0806,417.37,2023-04-05
P036,Electronics,C0582,337.12,2023-01-14
P098,Toys,C0785,429.86,2023-04-08
P018,Electronics,C0200,499.29,2023-11-25
P073,Books,C0189,207.68,2023-04-15
P050,Books,C0499,295.13,2023-08-22
P070,Books,C0479,394.04,2023-12-31
P030,Home,C0832,135.31,2023-03-11
P067,Clothing,C0268,86.46,2023-09-24
P093,Books,C0701,446.47,2023-12-23
P038,Books,C0968,169.34,2023-03-11
P054,Books,C0576,482.13,2023-01-19
P065,Clothing,C0859,290.15,2023-11-13
P098,Home,C0578,67.68,2023-11-01
P005,Clothing,C0561,351.98,2023-07-02
P041,Clothing,C0291,140.13,2023-01-15
P097,Toys,C0515,459.41,2023-01-04
P070,Toys,C0910,498.11,2023-05-01
P008,Home,C0409,488.75,2023-10-23
P039,Home,C0044,317.09,2023-11-21
P095,Books,C0593,240.22,2023-10-31
P022,Home,C0657,227.3,2023-10-09
P027,Toys,C0958,327.8,2023-12-30
P056,Clothing,C0318,130.91,2023-06-24
P013,Toys,C0521,427.83,2023-01-08
P067,Electronics,C0391,239.71,2023-04-07
P075,Clothing,C0293,123.95,2023-02-23
P079,Electronics,C0328,93.24,2023-05-06
P094,Clothing,C0057,363.62,2023-07-09
P093,Clothing,C0303,97.5,2023-08-03
P089,Books,C0642,402.02,2023-04-22
P097,Home,C0299,33.29,2023-04-14
P043,Home,C0789,298.26,2023-06-12
P025,Toys,C0630,279.54,2023-01-16
P066,Clothing,C0151,217.01,2023-12-09
P021,Clothing,C0151,400.29,2023-02-06
P038,Clothing,C0323,429.84,2023-05-16
P030,Toys,C0982,193.75,2023-12-14
P098,Clothing,C0996,254.7,2023-07-12
P091,Books,C0445,405.37,2023-03-24
P016,Toys,C0810,117.51,2023-01-18
P054,Home,C0583,214.04,2023-08-13
P079,Clothing,C0313,146.32,2023-02-01
P071,Books,C0970,145.8,2023-04-13
P049,Clothing,C0209,61.88,2023-01-08
P021,Toys,C0013,484.85,2023-07-10
P053,Books,C0449,122.79,2023-11-22
P084,Home,C0727,148.83,2023-01-04
P075,Books,C0033,32.01,2023-11-09
P030,Electronics,C0037,12.62,2023-01-03
P003,Toys,C0711,101.34,2023-08-27
P047,Toys,C0096,226.71,2023-01-15
P044,Books,C0758,101.2,2023-05-21
P010,Toys,C0417,216.1,2023-11-26
P020,Electronics,C0554,394.03,2023-10-11
P029,Books,C0189,12.28,2023-06-11
P100,Toys,C0044,477.64,2023-01-05
P020,Home,C0492,48.98,2023-04-30
P013,Electronics,C0214,211.1,2023-11-09
P059,Books,C0793,65.36,2023-05-07
P059,Toys,C0995,27.57,2023-12-29
P078,Books,C0933,449.8,2023-10-02
P079,Toys,C0041,371.2,2023-12-05
P061,Toys,C0505,378.24,2023-10-19
P007,Books,C0344,359.06,2023-10-04
P082,Home,C0766,428.39,2023-09-27
P071,Clothing,C0653,66.18,2023-08-13
P077,Toys,C0293,218.57,2023-10-23
P011,Clothing,C0298,230.43,2023-05-31
P043,Toys,C0272,453.38,2023-11-07
P087,Clothing,C0577,28.57,2023-05-28
P020,Books,C0869,204.37,2023-09-15
P091,Home,C0838,266.79,2023-02-02
P006,Toys,C0076,167.77,2023-08-01
P073,Electronics,C0824,469.56,2023-08-22
P033,Clothing,C0838,358.96,2023-03-18
P009,Books,C0882,454.47,2023-03-20
P097,Electronics,C0792,278.21,2023-08-15
P040,Electronics,C0188,70.16,2023-07-04
P047,Electronics,C0023,380.17,2023-10-15
P037,Electronics,C0734,343.24,2023-10-03
P022,Toys,C0176,162.46,2023-07-07
P035,Home,C0181,271.62,2023-05-03
P039,Electronics,C0065,255.84,2023-11-18
P013,Clothing,C0931,258.28,2023-11-19
P053,Home,C0632,149.35,2023-11-27
P063,Books,C0586,27.36,2023-01-01
P098,Books,C0130,44.07,2023-06-09
P091,Clothing,C0187,239.13,2023-02-08
P078,Home,C0009,158.11,2023-08-07
P077,Books,C0752,80.9,2023-03-15
P049,Books,C0376,438.53,2023-02-01
P033,Clothing,C0472,451.95,2023-10-17
P059,Toys,C0780,432.01,2023-12-24
P031,Clothing,C0994,488.35,2023-12-26
P060,Books,C0252,270.71,2023-02-19
P029,Clothing,C0049,426.53,2023-04-20
P051,Home,C0247,244.96,2023-01-28
P089,Toys,C0309,394.74,2023-04-14
P006,Books,C0879,391.95,2023-02-02
P042,Electronics,C0822,231.08,2023-07-15
P026,Books,C0480,242.0,2023-01-08
P086,Toys,C0027,30.8,2023-08-13
P059,Home,C0803,374.96,2023-12-17
P021,Clothing,C0006,333.67,2023-08-07
P033,Clothing,C0086,56.26,2023-02-21
P001,Clothing,C0342,87.51,2023-07-09
P030,Home,C0858,128.84,2023-02-02
P070,Electronics,C0832,368.74,2023-09-11
P051,Home,C0741,190.41,2023-04-30
P045,Books,C0286,132.08,2023-05-24
P066,Books,C0484,492.57,2023-07-15
P098,Clothing,C0080,139.78,2023-03-18
P058,Clothing,C0834,78.7,2023-10-23
P007,Home,C0780,189.13,2023-07-19
P060,Toys,C0300,291.04,2023-02-05
P040,Books,C0047,237.14,2023-06-11
P001,Clothing,C0208,156.99,2023-06-22
P081,Toys,C0408,131.94,2023-04-11
P071,Clothing,C0645,183.74,2023-10-24
P004,Home,C0794,392.82,2023-11-17
P022,Toys,C0497,482.66,2023-05-24
P069,Books,C0476,298.32,2023-02-20
P094,Books,C0708,105.65,2023-02-07
P089,Clothing,C0747,72.25,2023-12-23
P031,Home,C0621,259.9,2023-10-24
P055,Toys,C0849,472.46,2023-10-26
P038,Clothing,C0395,22.08,2023-10-15
P008,Clothing,C0661,300.62,2023-11-29
P049,Books,C0403,200.3,2023-07-17
P044,Home,C0540,188.86,2023-04-19
P026,Electronics,C0546,65.0,2023-10-04
P062,Electronics,C0082,413.99,2023-05-10
P054,Clothing,C0223,221.85,2023-10-11
P045,Books,C0503,152.12,2023-06-15
P095,Electronics,C0166,197.9,2023-02-05
P015,Electronics,C0858,192.37,2023-05-25
P008,Home,C0495,304.63,2023-01-23
P046,Clothing,C0259,191.05,2023-10-02
P012,Toys,C0506,192.33,2023-05-22
P074,Home,C0229,31.38,2023-02-26
P018,Books,C0839,204.03,2023-12-05
P024,Toys,C0996,490.09,2023-02-01
P058,Toys,C0090,234.17,2023-06-09
P049,Books,C0071,212.78,2023-01-02
P019,Clothing,C0469,215.09,2023-08-31
P031,Clothing,C0271,435.17,2023-09-25
P078,Electronics,C0478,125.57,2023-08-29
P071,Toys,C0488,464.91,2023-08-05
P053,Home,C0281,191.53,2023-03-18
P083,Home,C0807,304.51,2023-03-28
P005,Home,C0414,488.09,2023-11-23
P014,Clothing,C0846,412.3,2023-04-05
P028,Home,C0227,11.61,2023-01-22
P028,Clothing,C0605,496.95,2023-01-16
P035,Home,C0596,257.54,2023-10-02
P095,Clothing,C0108,117.73,2023-12-15
P046,Electronics,C0326,464.18,2023-12-04
P094,Toys,C0263,373.77,2023-01-14
P079,Electronics,C0851,311.03,2023-08-31
P002,Clothing,C0472,205.27,2023-03-04
P074,Electronics,C0218,133.24,2023-11-25
P076,Clothing,C0491,174.16,2023-08-06
P029,Books,C0471,51.87,2023-08-15
P073,Books,C0521,316.91,2023-12-16
P085,Home,C0122,227.94,2023-09-11
P018,Home,C0697,376.32,2023-03-21
P016,Books,C0364,324.01,2023-06-01
P092,Toys,C0261,345.18,2023-02-21
P037,Clothing,C0625,268.13,2023-12-05
P034,Books,C0900,493.25,2023-08-13
P056,Clothing,C0552,495.13,2023-04-09
P050,Clothing,C0113,134.67,2023-06-06
P056,Toys,C0273,196.77,2023-03-26
P076,Electronics,C0910,15.68,2023-12-31
P007,Books,C0634,463.91,2023-11-01
P023,Home,C0742,376.42,2023-01-25
P090,Home,C0260,120.27,2023-03-03
P034,Toys,C0263,82.86,2023-03-21
P038,Toys,C0624,454.41,2023-07-23
P071,Clothing,C0722,399.0,2023-05-22
P075,Clothing,C0003,338.02,2023-02-19
P039,Clothing,C0232,369.38,2023-07-28
P018,Books,C0588,306.7,2023-05-24
P015,Books,C0949,385.95,2023-01-06
P084,Home,C0787,463.82,2023-03-16
P042,Electronics,C0903,161.94,2023-03-30
P021,Books,C0503,271.1,2023-07-01
P087,Books,C0198,161.32,2023-12-07
P067,Home,C0863,215.55,2023-12-13
P084,Electronics,C0283,38.35,2023-08-12
P077,Home,C0425,169.95,2023-11-19
P037,Clothing,C0945,67.7,2023-04-28
P023,Home,C0657,462.76,2023-01-27
P072,Toys,C0618,294.02,2023-05-01
P052,Electronics,C0268,179.35,2023-11-12
P068,Clothing,C0243,57.87,2023-08-05
P087,Toys,C0895,187.36,2023-04-11
P027,Books,C0108,156.68,2023-11-21
P082,Electronics,C0749,76.67,2023-05-12
P004,Toys,C0423,208.52,2023-05-10
P097,Toys,C0985,404.96,2023-04-30
P022,Home,C0863,44.5,2023-02-02
P077,Toys,C0947,55.33,2023-02-01
P068,Books,C0230,97.61,2023-10-16
P031,Home,C0055,457.9,2023-02-09
P093,Books,C0366,300.64,2023-11-09
P008,Toys,C0461,320.0,2023-06-29
P057,Books,C0391,461.83,2023-06-17
P009,Books,C0930,467.02,2023-10-05
P048,Clothing,C0353,467.98,2023-07-22
P028,Toys,C0601,46.94,2023-04-29
P092,Home,C0411,486.79,2023-08-26
P098,Electronics,C0583,236.75,2023-04-06
P029,Clothing,C0223,401.51,2023-12-14
P065,Electronics,C0079,209.01,2023-06-05
P066,Home,C0878,443.63,2023-10-26
P089,Books,C0154,368.61,2023-06-07
P016,Books,C0486,413.77,2023-08-10
P070,Toys,C0890,16.44,2023-06-30
P062,Clothing,C0715,472.87,2023-09-18
P011,Clothing,C0683,494.77,2023-01-02
P068,Home,C0527,244.6,2023-08-15
P056,Home,C0229,26.75,2023-04-25
P041,Toys,C0495,293.6,2023-10-09
P027,Electronics,C0860,52.66,2023-07-08
P050,Electronics,C0196,85.7,2023-12-30
P068,Toys,C0587,415.08,2023-12-30
P073,Toys,C0659,402.85,2023-05-18
P032,Home,C0225,487.51,2023-07-30
P061,Electronics,C0612,447.95,2023-11-25
P018,Toys,C0128,427.55,2023-09-14
P018,Books,C0443,258.48,2023-11-26
P017,Clothing,C0297,230.63,2023-03-28
P041,Toys,C0596,12.01,2023-02-01
P019,Toys,C0467,414.62,2023-03-09
P045,Books,C0608,239.99,2023-08-16
P008,Clothing,C0844,113.11,2023-01-26
P011,Toys,C0175,462.48,2023-07-28
P091,Books,C0434,438.61,2023-04-29
P029,Books,C0464,255.18,2023-08-30
P020,Books,C0817,236.15,2023-03-07
P099,Toys,C0556,377.93,2023-01-08
P012,Home,C0864,362.51,2023-04-26
P086,Clothing,C0680,39.04,2023-04-05
P059,Books,C0107,485.96,2023-02-18
P030,Clothing,C0765,49.22,2023-06-14
P093,Electronics,C0592,240.57,2023-10-27
