transaction_id,transaction_date,country,customer_id,account_id,amount,currency,transaction_type,channel,status
1332,2024-01-21,DE,466,446,339.47,USD,TRANSFER,ATM,POSTED
1333,2024-01-20,US,356,132,1448.99,GBP,DEBIT,ONLINE,REVERSED
1334,2024-01-27,MA,253,701,2662.82,GBP,DEBIT,ONLINE,PENDING
1335,2024-01-25,BE,196,575,3897.08,USD,TRANSFER,BRANCH,POSTED
1336,2024-01-06,FR,81,585,1089.82,GBP,DEBIT,MOBILE,REVERSED
1337,2024-01-23,BE,132,310,4262.52,USD,TRANSFER,BRANCH,REVERSED
1338,2024-01-04,ES,114,46,2668.3,USD,DEBIT,ONLINE,PENDING
1339,2024-01-30,ES,138,52,3212.42,EUR,DEBIT,ATM,POSTED
1340,2024-01-21,UK,323,619,4861.12,USD,DEBIT,BRANCH,REVERSED
1341,2024-01-05,MA,459,626,1475.18,EUR,TRANSFER,ATM,PENDING
1342,2024-01-08,US,90,262,4858.05,GBP,TRANSFER,ATM,REVERSED
1343,2024-01-24,MA,484,669,1287.47,GBP,TRANSFER,ONLINE,PENDING
1344,2024-01-08,UK,137,208,2908.74,USD,DEBIT,MOBILE,POSTED
1345,2024-01-24,MA,188,151,4510.94,EUR,CREDIT,ONLINE,PENDING
1346,2024-01-06,ES,96,583,2453.1,GBP,DEBIT,BRANCH,POSTED
1347,2024-01-10,ES,453,181,4087.68,GBP,TRANSFER,ONLINE,POSTED
1348,2024-01-05,DE,218,251,2275.67,GBP,CREDIT,ATM,REVERSED
1349,2024-01-17,ES,372,768,4040.16,GBP,DEBIT,MOBILE,PENDING
1350,2024-01-01,DE,423,13,3817.47,GBP,DEBIT,ONLINE,POSTED
1351,2024-01-25,DE,137,146,4693.05,GBP,DEBIT,ATM,POSTED
1352,2024-01-18,UK,436,724,425.74,EUR,CREDIT,MOBILE,POSTED
1353,2024-01-10,UK,245,158,1219.8,GBP,TRANSFER,BRANCH,REVERSED
1354,2024-01-18,DE,10,45,514.97,USD,DEBIT,MOBILE,POSTED
1355,2024-01-01,IT,12,232,2136.25,EUR,CREDIT,BRANCH,POSTED
1356,2024-01-30,MA,351,732,4114.1,EUR,CREDIT,ONLINE,POSTED
1357,2024-01-08,DE,489,288,1787.18,GBP,CREDIT,ATM,PENDING
1358,2024-01-30,DE,458,44,3022.93,EUR,CREDIT,BRANCH,REVERSED
1359,2024-01-06,MA,76,683,3436.12,GBP,CREDIT,BRANCH,POSTED
1360,2024-01-09,NL,338,377,4664.48,GBP,DEBIT,ATM,POSTED
1361,2024-01-25,ES,163,151,1953.61,GBP,CREDIT,ATM,POSTED
1362,2024-01-19,MA,491,744,1393.1,EUR,CREDIT,ONLINE,POSTED
1363,2024-01-25,MA,180,326,2471.54,USD,TRANSFER,MOBILE,REVERSED
1364,2024-01-26,UK,70,669,4608.1,USD,CREDIT,MOBILE,REVERSED
1365,2024-01-18,NL,272,549,4107.2,USD,DEBIT,MOBILE,REVERSED
1366,2024-01-19,IT,359,89,1176.73,EUR,DEBIT,ATM,PENDING
1367,2024-01-18,NL,490,136,4604.6,EUR,CREDIT,BRANCH,POSTED
1368,2024-01-10,NL,73,564,4859.13,USD,DEBIT,ONLINE,POSTED
1369,2024-01-02,ES,60,712,3520.11,USD,TRANSFER,ATM,REVERSED
1370,2024-01-14,UK,27,718,530.94,GBP,DEBIT,MOBILE,REVERSED
1371,2024-01-28,ES,15,150,1826.86,EUR,DEBIT,ATM,POSTED
1372,2024-01-19,MA,76,783,912.94,GBP,DEBIT,BRANCH,PENDING
1373,2024-01-14,UK,227,660,3476.54,USD,DEBIT,ONLINE,POSTED
1374,2024-01-29,FR,309,769,868.73,EUR,DEBIT,MOBILE,PENDING
1375,2024-01-22,NL,283,728,4147.76,GBP,TRANSFER,BRANCH,REVERSED
1376,2024-01-08,MA,476,160,1359.87,EUR,TRANSFER,MOBILE,POSTED
1377,2024-01-24,IT,205,633,280.93,USD,DEBIT,ATM,REVERSED
1378,2024-01-15,NL,160,668,3209.81,USD,DEBIT,ATM,PENDING
1379,2024-01-21,MA,99,276,542.9,EUR,CREDIT,BRANCH,POSTED
1380,2024-01-08,US,83,554,533.22,EUR,TRANSFER,ATM,PENDING
1381,2024-01-07,BE,103,653,4646.08,EUR,CREDIT,ATM,REVERSED
1382,2024-01-19,FR,288,495,229.36,USD,DEBIT,BRANCH,POSTED
1383,2024-01-12,US,490,407,2501.58,USD,CREDIT,BRANCH,POSTED
1384,2024-01-23,DE,169,417,4482.66,GBP,DEBIT,ONLINE,POSTED
1385,2024-01-19,MA,244,600,4344.19,EUR,CREDIT,ONLINE,POSTED
1386,2024-01-22,NL,40,640,467.36,GBP,DEBIT,ONLINE,REVERSED
1387,2024-01-21,ES,393,735,806.07,GBP,TRANSFER,BRANCH,PENDING
1388,2024-01-26,ES,173,297,1802.22,USD,DEBIT,MOBILE,POSTED
1389,2024-01-07,PT,310,76,4790.12,GBP,TRANSFER,MOBILE,POSTED
1390,2024-01-26,FR,73,784,4352.42,GBP,DEBIT,MOBILE,POSTED
1391,2024-01-15,UK,86,302,808.2,USD,TRANSFER,BRANCH,PENDING
1392,2024-01-03,DE,91,727,3859.93,USD,CREDIT,BRANCH,PENDING
1393,2024-01-21,ES,481,126,4858.43,USD,DEBIT,BRANCH,PENDING
1394,2024-01-13,MA,438,634,4585.78,EUR,CREDIT,BRANCH,REVERSED
1395,2024-01-28,PT,487,321,1869.04,GBP,CREDIT,MOBILE,PENDING
1396,2024-01-29,FR,317,659,286.24,EUR,TRANSFER,ATM,POSTED
1397,2024-01-28,DE,148,384,791.87,USD,DEBIT,ONLINE,PENDING
1398,2024-01-28,NL,342,95,1745.34,USD,TRANSFER,MOBILE,POSTED
1399,2024-01-03,ES,374,110,4587.38,USD,CREDIT,ONLINE,PENDING
1400,2024-01-11,DE,162,350,4982.19,USD,DEBIT,MOBILE,POSTED
1401,2024-01-09,NL,19,558,779.55,USD,DEBIT,ONLINE,PENDING
1402,2024-01-19,FR,307,792,1902.04,USD,CREDIT,MOBILE,POSTED
1403,2024-01-02,IT,444,23,4763.27,GBP,CREDIT,BRANCH,PENDING
1404,2024-01-21,ES,42,145,347.23,USD,DEBIT,BRANCH,REVERSED
1405,2024-01-15,MA,268,219,3348.55,USD,DEBIT,ATM,POSTED
1406,2024-01-29,MA,175,771,1485.23,EUR,CREDIT,MOBILE,PENDING
1407,2024-01-16,BE,352,164,4827.98,USD,CREDIT,MOBILE,POSTED
1408,2024-01-18,PT,101,79,3613.9,GBP,TRANSFER,ONLINE,PENDING
1409,2024-01-22,UK,7,154,4482.61,EUR,CREDIT,BRANCH,POSTED
1410,2024-01-26,MA,134,533,3611.71,USD,DEBIT,MOBILE,REVERSED
1411,2024-01-19,DE,18,223,3728.79,EUR,CREDIT,ONLINE,REVERSED
1412,2024-01-13,IT,178,214,4761.93,GBP,TRANSFER,ATM,PENDING
1413,2024-01-27,UK,8,309,4483.38,GBP,DEBIT,MOBILE,REVERSED
1414,2024-01-15,MA,210,360,1761.7,GBP,CREDIT,BRANCH,POSTED
1415,2024-01-30,ES,234,438,1866.23,GBP,TRANSFER,ONLINE,REVERSED
1416,2024-01-14,MA,145,675,3443.06,USD,TRANSFER,BRANCH,REVERSED
1417,2024-01-20,DE,44,106,449.1,EUR,TRANSFER,MOBILE,POSTED
1418,2024-01-16,PT,474,557,499.41,USD,TRANSFER,ATM,REVERSED
1419,2024-01-10,MA,108,228,3884.62,GBP,CREDIT,ATM,POSTED
1420,2024-01-28,NL,486,127,1753.72,USD,CREDIT,MOBILE,POSTED
1421,2024-01-12,IT,259,290,1338.78,GBP,CREDIT,BRANCH,PENDING
1422,2024-01-22,IT,2,424,164.34,EUR,DEBIT,BRANCH,REVERSED
1423,2024-01-27,PT,162,343,852.88,GBP,CREDIT,ONLINE,REVERSED
1424,2024-01-13,IT,315,659,1967.2,EUR,TRANSFER,MOBILE,POSTED
1425,2024-01-21,MA,372,177,2016.19,USD,TRANSFER,ONLINE,PENDING
1426,2024-01-08,DE,363,129,2521.78,GBP,TRANSFER,MOBILE,REVERSED
1427,2024-01-30,US,428,566,796.11,USD,DEBIT,ATM,POSTED
1428,2024-01-01,MA,5,643,3850.39,EUR,DEBIT,ATM,REVERSED
1429,2024-01-13,FR,380,751,653.61,USD,TRANSFER,BRANCH,POSTED
1430,2024-01-08,IT,152,198,2677.55,EUR,TRANSFER,MOBILE,PENDING
1431,2024-01-22,FR,140,84,4674.94,GBP,DEBIT,ATM,POSTED
1432,2024-01-15,PT,62,109,710.04,USD,DEBIT,ATM,POSTED
1433,2024-01-16,UK,467,212,1954.61,USD,DEBIT,MOBILE,POSTED
1434,2024-01-16,DE,107,703,2100.12,USD,TRANSFER,MOBILE,POSTED
1435,2024-01-06,US,5,182,3298.67,GBP,TRANSFER,ATM,POSTED
1436,2024-01-11,UK,247,628,3000.36,EUR,DEBIT,BRANCH,POSTED
1437,2024-01-07,PT,15,548,116.17,GBP,DEBIT,ONLINE,PENDING
1438,2024-01-04,IT,15,335,693.69,EUR,TRANSFER,ONLINE,PENDING
1439,2024-01-09,NL,102,94,1743.42,GBP,TRANSFER,BRANCH,PENDING
1440,2024-01-24,NL,223,524,4731.78,EUR,CREDIT,ONLINE,POSTED
1441,2024-01-22,US,492,402,515.37,GBP,CREDIT,ONLINE,POSTED
1442,2024-01-24,NL,221,456,2119.26,GBP,CREDIT,BRANCH,REVERSED
1443,2024-01-04,PT,196,439,999.4,USD,CREDIT,ATM,PENDING
1444,2024-01-06,FR,490,523,1266.07,USD,CREDIT,BRANCH,PENDING
1445,2024-01-01,DE,92,330,2147.5,EUR,CREDIT,ONLINE,POSTED
1446,2024-01-07,UK,190,148,3897.79,EUR,DEBIT,BRANCH,REVERSED
1447,2024-01-01,UK,109,476,2837.78,USD,DEBIT,ATM,PENDING
1448,2024-01-10,PT,108,539,1088.1,GBP,CREDIT,ATM,REVERSED
1449,2024-01-29,MA,349,774,2176.59,USD,DEBIT,ONLINE,POSTED
1450,2024-01-26,NL,255,47,4951.31,USD,DEBIT,ATM,PENDING
1451,2024-01-06,PT,167,605,1914.9,GBP,DEBIT,BRANCH,POSTED
1452,2024-01-21,PT,2,472,1422.54,USD,DEBIT,ATM,PENDING
1453,2024-01-21,FR,35,481,476.5,USD,TRANSFER,BRANCH,PENDING
1454,2024-01-11,UK,204,81,2782.69,USD,CREDIT,ATM,PENDING
1455,2024-01-10,NL,252,656,4835.8,EUR,CREDIT,ATM,POSTED
1456,2024-01-08,FR,422,10,694.53,USD,TRANSFER,MOBILE,POSTED
1457,2024-01-06,DE,97,741,4511.48,USD,TRANSFER,ATM,REVERSED
1458,2024-01-28,FR,132,44,554.91,USD,DEBIT,BRANCH,PENDING
1459,2024-01-23,PT,405,388,1350.29,EUR,DEBIT,MOBILE,POSTED
1460,2024-01-05,UK,441,151,3765.42,USD,TRANSFER,MOBILE,REVERSED
1461,2024-01-04,BE,270,246,2889.85,GBP,CREDIT,BRANCH,PENDING
1462,2024-01-25,NL,115,94,1319.8,USD,TRANSFER,ATM,PENDING
1463,2024-01-18,IT,337,662,3676.61,EUR,TRANSFER,ATM,POSTED
1464,2024-01-16,FR,108,13,3352.82,USD,CREDIT,ONLINE,PENDING
1465,2024-01-04,UK,106,604,3808.25,GBP,CREDIT,BRANCH,REVERSED
1466,2024-01-15,ES,434,516,529.2,EUR,DEBIT,BRANCH,PENDING
1467,2024-01-15,PT,262,207,3900.33,EUR,DEBIT,BRANCH,PENDING
1468,2024-01-06,US,487,591,3242.27,EUR,CREDIT,ATM,REVERSED
1469,2024-01-04,IT,8,471,935.96,EUR,CREDIT,MOBILE,PENDING
1470,2024-01-09,DE,474,563,421.25,USD,DEBIT,ONLINE,PENDING
1471,2024-01-17,MA,260,341,266.73,USD,CREDIT,ATM,POSTED
1472,2024-01-21,MA,374,432,970.46,EUR,CREDIT,ONLINE,REVERSED
1473,2024-01-09,BE,311,505,2593.57,EUR,TRANSFER,ATM,REVERSED
1474,2024-01-08,DE,112,117,266.64,EUR,TRANSFER,BRANCH,POSTED
1475,2024-01-03,BE,51,282,1133.1,GBP,TRANSFER,MOBILE,PENDING
1476,2024-01-13,DE,112,751,4120.52,GBP,CREDIT,MOBILE,POSTED
1477,2024-01-06,IT,177,652,1440.67,GBP,CREDIT,ATM,POSTED
1478,2024-01-06,BE,464,717,3110.97,GBP,CREDIT,ONLINE,POSTED
1479,2024-01-11,DE,85,191,1661.44,USD,DEBIT,ATM,REVERSED
1480,2024-01-16,MA,171,21,888.4,USD,DEBIT,ONLINE,REVERSED
1481,2024-01-25,FR,304,360,4847.74,GBP,DEBIT,MOBILE,POSTED
1482,2024-01-16,DE,23,17,2836.77,USD,DEBIT,ONLINE,POSTED
1483,2024-01-25,DE,51,311,4019.66,USD,CREDIT,MOBILE,REVERSED
1484,2024-01-12,BE,131,679,2432.98,USD,CREDIT,ATM,PENDING
1485,2024-01-10,UK,456,530,3872.86,GBP,CREDIT,ATM,PENDING
1486,2024-01-22,BE,372,655,104.62,USD,DEBIT,ONLINE,PENDING
1487,2024-01-16,FR,125,591,3705.32,USD,CREDIT,ONLINE,REVERSED
1488,2024-01-03,IT,471,386,3194.03,USD,TRANSFER,MOBILE,REVERSED
1489,2024-01-06,US,466,695,1744.88,USD,CREDIT,MOBILE,PENDING
1490,2024-01-10,IT,21,593,2600.87,USD,TRANSFER,ATM,PENDING
1491,2024-01-26,NL,290,355,1442.75,EUR,CREDIT,ONLINE,PENDING
1492,2024-01-22,ES,267,296,3119.35,GBP,DEBIT,BRANCH,PENDING
1493,2024-01-10,DE,409,301,78.95,EUR,DEBIT,BRANCH,REVERSED
1494,2024-01-04,FR,250,313,26.45,USD,TRANSFER,ATM,POSTED
1495,2024-01-09,ES,179,290,3926.53,GBP,TRANSFER,ONLINE,POSTED
1496,2024-01-23,US,73,750,984.44,GBP,DEBIT,BRANCH,POSTED
1497,2024-01-02,NL,477,363,1244.39,GBP,TRANSFER,MOBILE,PENDING
1498,2024-01-13,DE,457,267,4601.05,GBP,CREDIT,ONLINE,REVERSED
1499,2024-01-14,UK,411,592,696.74,EUR,CREDIT,ONLINE,PENDING
1500,2024-01-18,IT,154,312,428.9,GBP,TRANSFER,MOBILE,REVERSED
1501,2024-01-06,MA,400,447,481.12,GBP,CREDIT,BRANCH,REVERSED
1502,2024-01-30,UK,239,362,2138.92,USD,CREDIT,MOBILE,POSTED
1503,2024-01-30,BE,13,785,2105.17,EUR,TRANSFER,BRANCH,POSTED
1504,2024-01-19,BE,191,130,3104.83,GBP,CREDIT,ATM,PENDING
1505,2024-01-05,MA,343,6,2314.58,GBP,CREDIT,ATM,POSTED
1506,2024-01-02,US,424,665,536.14,GBP,DEBIT,BRANCH,REVERSED
1507,2024-01-16,UK,442,62,608.09,GBP,TRANSFER,ATM,REVERSED
1508,2024-01-07,BE,73,575,3702.38,USD,DEBIT,ONLINE,REVERSED
1509,2024-01-21,ES,154,643,1555.14,EUR,CREDIT,ONLINE,POSTED
1510,2024-01-03,FR,78,618,4399.62,GBP,DEBIT,ONLINE,POSTED
1511,2024-01-04,NL,12,517,2219.64,EUR,DEBIT,BRANCH,PENDING
1512,2024-01-16,ES,419,240,4208.76,GBP,CREDIT,MOBILE,REVERSED
1513,2024-01-20,DE,221,149,3181.35,EUR,DEBIT,ONLINE,POSTED
1514,2024-01-17,BE,102,487,2402.85,USD,TRANSFER,ATM,REVERSED
1515,2024-01-16,UK,341,281,1956.55,GBP,DEBIT,MOBILE,PENDING
1516,2024-01-27,MA,75,28,1417.83,EUR,TRANSFER,MOBILE,POSTED
1517,2024-01-19,US,17,660,3252.46,GBP,TRANSFER,MOBILE,POSTED
1518,2024-01-30,UK,492,142,2340.07,GBP,CREDIT,BRANCH,POSTED
1519,2024-01-06,UK,256,515,1054.69,GBP,TRANSFER,MOBILE,REVERSED
1520,2024-01-03,ES,335,155,1759.98,GBP,TRANSFER,BRANCH,PENDING
1521,2024-01-23,ES,142,780,3292.56,USD,DEBIT,MOBILE,PENDING
1522,2024-01-16,PT,337,184,2880.62,GBP,TRANSFER,BRANCH,POSTED
1523,2024-01-23,UK,301,594,1741.13,GBP,CREDIT,ATM,POSTED
1524,2024-01-01,ES,118,98,3326.64,USD,TRANSFER,MOBILE,PENDING
1525,2024-01-25,IT,395,750,3978.23,EUR,DEBIT,MOBILE,PENDING
1526,2024-01-30,DE,31,626,1253.17,EUR,TRANSFER,ATM,PENDING
1527,2024-01-25,UK,310,646,4203.56,EUR,CREDIT,ATM,REVERSED
1528,2024-01-15,MA,68,652,2869.32,EUR,DEBIT,BRANCH,PENDING
1529,2024-01-15,US,115,206,3711.03,USD,TRANSFER,ONLINE,POSTED
1530,2024-01-19,FR,322,684,481.93,EUR,DEBIT,ATM,PENDING
1531,2024-01-25,MA,290,559,4322.59,USD,DEBIT,MOBILE,POSTED
1532,2024-01-27,IT,292,485,2504.75,USD,TRANSFER,ONLINE,POSTED
1533,2024-01-15,MA,320,385,4370.01,GBP,DEBIT,ONLINE,REVERSED
1534,2024-01-10,DE,60,510,1153.64,GBP,TRANSFER,BRANCH,POSTED
1535,2024-01-08,US,472,257,1952.74,USD,DEBIT,ONLINE,PENDING
1536,2024-01-03,BE,294,247,4266.12,GBP,TRANSFER,BRANCH,PENDING
1537,2024-01-20,FR,279,714,4459.15,GBP,CREDIT,BRANCH,REVERSED
1538,2024-01-01,FR,173,431,1305.14,USD,DEBIT,ONLINE,POSTED
1539,2024-01-18,UK,473,775,3317.02,EUR,DEBIT,MOBILE,POSTED
1540,2024-01-26,PT,463,624,3515.75,EUR,CREDIT,ATM,PENDING
1541,2024-01-20,PT,475,82,4437.71,USD,DEBIT,BRANCH,REVERSED
1542,2024-01-02,DE,18,508,2538.51,GBP,CREDIT,MOBILE,PENDING
1543,2024-01-10,IT,10,56,132.74,EUR,TRANSFER,MOBILE,REVERSED
1544,2024-01-22,FR,282,493,261.65,USD,TRANSFER,ONLINE,PENDING
1545,2024-01-23,MA,281,141,578.8,EUR,TRANSFER,BRANCH,PENDING
1546,2024-01-07,UK,223,59,1191.61,EUR,TRANSFER,ATM,POSTED
1547,2024-01-14,BE,290,46,4954.7,EUR,TRANSFER,ONLINE,POSTED
1548,2024-01-03,FR,64,449,903.79,EUR,CREDIT,BRANCH,REVERSED
1549,2024-01-21,IT,149,132,3031.01,USD,TRANSFER,ATM,REVERSED
1550,2024-01-03,DE,128,556,1030.1,GBP,TRANSFER,BRANCH,POSTED
1551,2024-01-15,US,482,375,3901.26,USD,TRANSFER,ONLINE,REVERSED
1552,2024-01-29,US,163,714,2707.55,EUR,DEBIT,BRANCH,PENDING
1553,2024-01-23,PT,248,286,393.15,EUR,TRANSFER,ONLINE,PENDING
1554,2024-01-24,BE,107,125,1862.58,EUR,DEBIT,ONLINE,REVERSED
1555,2024-01-15,NL,487,116,107.43,EUR,CREDIT,BRANCH,REVERSED
1556,2024-01-13,US,423,86,299.54,GBP,CREDIT,MOBILE,POSTED
1557,2024-01-28,MA,196,454,223.03,EUR,CREDIT,ONLINE,REVERSED
1558,2024-01-14,BE,26,676,1526.44,GBP,CREDIT,ATM,REVERSED
1559,2024-01-25,UK,472,268,4051.41,GBP,DEBIT,ATM,PENDING
1560,2024-01-24,PT,222,437,3913.28,GBP,DEBIT,ATM,REVERSED
1561,2024-01-13,US,439,547,2318.05,GBP,TRANSFER,BRANCH,POSTED
1562,2024-01-13,NL,381,243,660.23,EUR,CREDIT,BRANCH,POSTED
1563,2024-01-08,BE,151,345,2855.84,EUR,TRANSFER,BRANCH,PENDING
1564,2024-01-09,US,400,668,4051.49,GBP,DEBIT,ATM,PENDING
1565,2024-01-19,UK,428,270,4238.12,USD,CREDIT,ATM,PENDING
1566,2024-01-01,NL,18,367,2401.56,GBP,DEBIT,MOBILE,POSTED
1567,2024-01-19,DE,141,624,2757.69,EUR,CREDIT,ONLINE,PENDING
1568,2024-01-25,US,132,506,636.99,GBP,DEBIT,ONLINE,REVERSED
1569,2024-01-21,FR,119,117,3273.35,EUR,TRANSFER,MOBILE,REVERSED
1570,2024-01-11,FR,283,734,1140.53,GBP,CREDIT,BRANCH,POSTED
1571,2024-01-22,UK,276,735,224.62,EUR,CREDIT,ATM,POSTED
1572,2024-01-17,NL,57,523,388.17,EUR,CREDIT,BRANCH,REVERSED
1573,2024-01-14,DE,328,436,4379.39,EUR,DEBIT,BRANCH,REVERSED
1574,2024-01-26,UK,171,417,4487.06,USD,CREDIT,BRANCH,REVERSED
1575,2024-01-01,ES,188,45,1455.07,EUR,TRANSFER,ATM,POSTED
1576,2024-01-20,IT,413,320,2554.47,GBP,TRANSFER,BRANCH,POSTED
1577,2024-01-13,PT,16,672,3631.57,USD,TRANSFER,ATM,POSTED
1578,2024-01-30,IT,289,515,4989.07,GBP,TRANSFER,MOBILE,REVERSED
1579,2024-01-24,DE,433,540,3991.23,GBP,CREDIT,MOBILE,PENDING
1580,2024-01-09,IT,428,589,1466.03,EUR,CREDIT,ONLINE,PENDING
1581,2024-01-08,NL,161,766,4862.01,GBP,DEBIT,MOBILE,REVERSED
1582,2024-01-29,MA,185,81,1760.57,GBP,DEBIT,BRANCH,REVERSED
1583,2024-01-16,PT,117,459,3931.73,EUR,TRANSFER,ONLINE,REVERSED
1584,2024-01-08,MA,345,598,3329.85,GBP,CREDIT,BRANCH,PENDING
1585,2024-01-11,DE,41,418,2105.69,EUR,TRANSFER,MOBILE,REVERSED
1586,2024-01-29,IT,460,184,4382.15,EUR,DEBIT,ATM,PENDING
1587,2024-01-09,BE,364,481,3714.53,EUR,DEBIT,MOBILE,POSTED
1588,2024-01-23,ES,37,135,2574.97,GBP,CREDIT,MOBILE,PENDING
1589,2024-01-05,MA,356,570,1207.93,USD,DEBIT,BRANCH,PENDING
1590,2024-01-19,PT,315,110,4970.68,EUR,DEBIT,BRANCH,PENDING
1591,2024-01-30,MA,322,460,3703.75,USD,CREDIT,MOBILE,REVERSED
1592,2024-01-05,ES,370,784,2948.2,GBP,DEBIT,ONLINE,POSTED
1593,2024-01-19,PT,189,690,3247.37,USD,CREDIT,MOBILE,POSTED
1594,2024-01-17,PT,143,791,485.4,USD,CREDIT,BRANCH,POSTED
1595,2024-01-19,BE,459,537,2899.56,USD,CREDIT,BRANCH,PENDING
1596,2024-01-11,ES,488,146,210.63,GBP,TRANSFER,ONLINE,PENDING
1597,2024-01-17,US,294,630,1572.52,USD,CREDIT,ONLINE,POSTED
1598,2024-01-10,US,249,449,1118.94,EUR,CREDIT,BRANCH,REVERSED
1599,2024-01-25,DE,473,237,3332.5,EUR,DEBIT,ONLINE,REVERSED
1600,2024-01-27,BE,386,172,137.72,EUR,TRANSFER,ONLINE,POSTED
1601,2024-01-16,FR,189,208,1409.91,GBP,CREDIT,MOBILE,REVERSED
1602,2024-01-05,NL,151,112,3581.54,EUR,CREDIT,MOBILE,PENDING
1603,2024-01-09,DE,442,140,4965.39,GBP,TRANSFER,ATM,PENDING
1604,2024-01-26,DE,381,227,3637.08,USD,DEBIT,BRANCH,PENDING
1605,2024-01-15,BE,344,795,371.37,GBP,CREDIT,ATM,PENDING
1606,2024-01-04,BE,162,194,4207.31,GBP,TRANSFER,ATM,REVERSED
1607,2024-01-21,FR,125,140,2932.13,EUR,TRANSFER,ONLINE,PENDING
1608,2024-01-16,ES,248,191,3668.07,USD,DEBIT,ONLINE,REVERSED
1609,2024-01-29,DE,486,528,4285.93,GBP,DEBIT,ATM,PENDING
1610,2024-01-03,NL,285,625,1043.53,EUR,DEBIT,MOBILE,REVERSED
1611,2024-01-09,PT,194,646,2919.91,GBP,CREDIT,MOBILE,REVERSED
1612,2024-01-22,ES,449,307,4203.62,USD,TRANSFER,MOBILE,PENDING
1613,2024-01-26,MA,306,365,2717.52,USD,DEBIT,ONLINE,POSTED
1614,2024-01-29,US,214,457,1627.66,GBP,CREDIT,ATM,POSTED
1615,2024-01-15,UK,338,116,1738.55,USD,TRANSFER,ONLINE,PENDING
1616,2024-01-27,NL,307,421,3436.42,EUR,CREDIT,BRANCH,REVERSED
1617,2024-01-07,MA,31,575,3859.22,USD,TRANSFER,BRANCH,PENDING
1618,2024-01-13,NL,217,408,1304.24,EUR,CREDIT,MOBILE,REVERSED
1619,2024-01-08,UK,325,46,1543.24,USD,DEBIT,ONLINE,REVERSED
1620,2024-01-07,DE,485,628,3054.15,EUR,TRANSFER,ATM,REVERSED
1621,2024-01-01,MA,46,799,3523.95,USD,TRANSFER,ATM,REVERSED
1622,2024-01-02,BE,107,370,2677.83,EUR,TRANSFER,MOBILE,REVERSED
1623,2024-01-08,US,410,165,4553.36,USD,CREDIT,ONLINE,REVERSED
1624,2024-01-24,IT,481,13,181.34,EUR,TRANSFER,ATM,REVERSED
1625,2024-01-13,NL,21,160,1416.17,EUR,DEBIT,ONLINE,POSTED
1626,2024-01-09,DE,416,386,3276.72,EUR,TRANSFER,BRANCH,POSTED
1627,2024-01-03,DE,258,739,3517.74,GBP,CREDIT,ATM,POSTED
1628,2024-01-24,BE,309,155,478.69,GBP,CREDIT,ONLINE,REVERSED
1629,2024-01-28,US,401,331,2126.34,GBP,DEBIT,BRANCH,PENDING
1630,2024-01-15,IT,51,270,4846.34,GBP,CREDIT,MOBILE,PENDING
1631,2024-01-14,DE,113,416,2805.42,USD,CREDIT,ONLINE,PENDING
1632,2024-01-01,NL,372,403,4757.34,GBP,TRANSFER,ATM,PENDING
1633,2024-01-08,PT,499,25,1987.35,EUR,CREDIT,BRANCH,PENDING
1634,2024-01-19,DE,329,318,1662.84,GBP,DEBIT,ATM,REVERSED
1635,2024-01-06,IT,442,501,2967.45,EUR,DEBIT,MOBILE,REVERSED
1636,2024-01-27,NL,267,740,4198.41,EUR,DEBIT,MOBILE,PENDING
1637,2024-01-14,US,379,345,4171.78,EUR,CREDIT,MOBILE,POSTED
1638,2024-01-09,IT,386,575,3973.68,GBP,CREDIT,BRANCH,REVERSED
1639,2024-01-08,UK,236,725,2415.5,GBP,TRANSFER,ATM,POSTED
1640,2024-01-14,DE,192,130,3784.68,EUR,TRANSFER,ATM,POSTED
1641,2024-01-07,NL,445,116,196.27,USD,CREDIT,ONLINE,REVERSED
1642,2024-01-26,BE,249,143,3745.22,GBP,CREDIT,MOBILE,POSTED
1643,2024-01-10,DE,222,301,3600.0,GBP,CREDIT,BRANCH,REVERSED
1644,2024-01-29,UK,288,665,830.56,USD,TRANSFER,ONLINE,REVERSED
1645,2024-01-23,UK,265,619,1256.95,USD,DEBIT,BRANCH,REVERSED
1646,2024-01-24,ES,84,536,3575.69,USD,DEBIT,BRANCH,PENDING
1647,2024-01-06,ES,240,68,4966.56,EUR,CREDIT,ONLINE,POSTED
1648,2024-01-23,DE,275,469,1655.84,EUR,TRANSFER,MOBILE,REVERSED
1649,2024-01-06,DE,179,651,2796.22,EUR,CREDIT,ATM,POSTED
1650,2024-01-09,US,420,436,2922.76,USD,CREDIT,MOBILE,PENDING
1651,2024-01-18,BE,328,675,1013.74,GBP,DEBIT,ATM,REVERSED
1652,2024-01-07,US,91,269,2818.74,EUR,TRANSFER,MOBILE,PENDING
1653,2024-01-19,PT,309,283,4833.33,GBP,TRANSFER,MOBILE,POSTED
1654,2024-01-06,FR,401,237,4945.45,EUR,TRANSFER,ONLINE,POSTED
1655,2024-01-06,NL,447,0,1617.37,EUR,DEBIT,MOBILE,PENDING
1656,2024-01-22,NL,167,309,2502.38,EUR,DEBIT,MOBILE,PENDING
1657,2024-01-25,MA,361,485,1775.6,GBP,CREDIT,ATM,REVERSED
1658,2024-01-27,IT,489,170,4727.5,USD,TRANSFER,ONLINE,PENDING
1659,2024-01-18,NL,250,711,3945.04,GBP,DEBIT,MOBILE,REVERSED
