transaction_id,transaction_date,country,customer_id,amount,currency,channel,status
419,2024-03-21,NL,608,3083.73,USD,ATM,POSTED
420,2024-02-08,FR,971,1979.06,GBP,MOBILE,PENDING
421,2024-02-26,UK,440,4077.56,GBP,ONLINE,PENDING
422,2024-02-11,PT,970,3476.77,USD,BRANCH,POSTED
423,2024-02-20,UK,298,3674.64,GBP,MOBILE,REVERSED
424,2024-02-01,UK,385,1402.22,USD,BRANCH,POSTED
425,2024-03-13,IT,606,4986.33,EUR,ATM,REVERSED
426,2024-02-29,IT,448,3988.63,GBP,ATM,PENDING
427,2024-03-27,NL,142,3167.05,EUR,BRANCH,REVERSED
428,2024-01-20,MA,808,1885.58,USD,MOBILE,REVERSED
429,2024-02-21,BE,518,4617.56,GBP,MOBILE,REVERSED
430,2024-01-05,UK,718,4477.61,GBP,ATM,POSTED
431,2024-02-01,UK,170,3235.35,EUR,MOBILE,PENDING
432,2024-02-25,DE,10,493.93,EUR,ONLINE,PENDING
433,2024-02-17,MA,474,3861.94,GBP,ONLINE,PENDING
434,2024-01-04,NL,107,1477.87,EUR,ATM,REVERSED
435,2024-01-19,UK,319,1715.99,EUR,MOBILE,PENDING
436,2024-03-01,DE,448,3610.25,USD,BRANCH,POSTED
437,2024-02-08,FR,829,3554.18,EUR,BRANCH,REVERSED
438,2024-01-14,ES,952,4919.52,EUR,ONLINE,REVERSED
439,2024-01-21,UK,573,2132.42,USD,ONLINE,PENDING
440,2024-03-21,ES,190,3202.75,USD,MOBILE,POSTED
441,2024-03-19,IT,460,2961.42,USD,ATM,REVERSED
442,2024-01-28,IT,285,3761.88,EUR,ATM,REVERSED
443,2024-01-24,UK,333,986.17,EUR,BRANCH,REVERSED
444,2024-03-03,BE,989,3195.9,GBP,MOBILE,REVERSED
445,2024-02-20,PT,116,1740.28,USD,ONLINE,REVERSED
446,2024-02-08,PT,604,424.68,EUR,BRANCH,POSTED
447,2024-01-31,US,119,916.04,GBP,ONLINE,REVERSED
448,2024-02-19,MA,610,690.2,USD,MOBILE,POSTED
449,2024-03-03,BE,710,4595.89,EUR,ONLINE,PENDING
450,2024-02-06,ES,191,1573.59,USD,ATM,PENDING
451,2024-01-02,NL,139,976.45,USD,MOBILE,PENDING
452,2024-03-28,NL,425,3551.0,USD,MOBILE,POSTED
453,2024-01-11,PT,31,3979.61,EUR,BRANCH,POSTED
454,2024-02-05,IT,550,1444.06,USD,MOBILE,REVERSED
455,2024-03-06,DE,586,571.92,GBP,BRANCH,REVERSED
456,2024-01-06,NL,559,1093.49,USD,ATM,REVERSED
457,2024-03-24,IT,304,4374.17,EUR,MOBILE,PENDING
458,2024-02-14,DE,449,4326.59,EUR,ONLINE,POSTED
459,2024-03-16,UK,881,3554.06,GBP,MOBILE,POSTED
460,2024-03-19,ES,803,1033.89,EUR,ATM,REVERSED
461,2024-02-14,BE,287,2984.69,EUR,BRANCH,REVERSED
462,2024-02-07,US,586,1337.45,GBP,ATM,POSTED
463,2024-02-22,FR,283,4335.37,EUR,ONLINE,POSTED
464,2024-01-19,UK,848,1238.53,GBP,MOBILE,PENDING
465,2024-01-19,PT,647,1344.32,USD,MOBILE,PENDING
466,2024-01-10,DE,412,2578.55,USD,BRANCH,PENDING
467,2024-03-03,UK,595,13.36,GBP,ATM,REVERSED
468,2024-02-28,UK,870,317.59,GBP,MOBILE,POSTED
469,2024-02-24,IT,506,1343.42,USD,BRANCH,REVERSED
470,2024-03-14,ES,579,4262.26,USD,ATM,POSTED
471,2024-01-13,NL,16,622.06,EUR,MOBILE,PENDING
472,2024-01-01,MA,207,4978.47,EUR,BRANCH,POSTED
473,2024-02-05,DE,670,1802.82,EUR,BRANCH,REVERSED
474,2024-03-24,ES,53,1982.31,USD,ONLINE,PENDING
475,2024-03-24,DE,720,476.82,EUR,MOBILE,POSTED
476,2024-01-17,PT,231,2597.7,USD,ATM,POSTED
477,2024-03-30,UK,836,603.85,USD,ONLINE,PENDING
478,2024-01-10,IT,392,447.57,EUR,ATM,PENDING
479,2024-02-17,US,140,1914.22,EUR,ONLINE,POSTED
480,2024-03-08,PT,8,3051.99,EUR,MOBILE,PENDING
481,2024-01-28,ES,941,2059.14,GBP,MOBILE,POSTED
482,2024-01-12,DE,143,3762.48,GBP,MOBILE,PENDING
483,2024-02-24,UK,810,700.01,USD,ATM,POSTED
484,2024-03-11,PT,614,3606.18,USD,ATM,REVERSED
485,2024-02-08,IT,530,3035.03,EUR,MOBILE,PENDING
486,2024-03-23,FR,802,4489.66,EUR,MOBILE,PENDING
487,2024-01-15,IT,511,3190.77,EUR,ATM,PENDING
488,2024-02-10,ES,396,4304.21,GBP,MOBILE,PENDING
489,2024-03-10,ES,781,2355.6,EUR,ATM,REVERSED
490,2024-01-09,FR,268,1079.5,EUR,MOBILE,REVERSED
491,2024-02-06,BE,785,2077.74,GBP,MOBILE,POSTED
492,2024-03-22,BE,550,3080.62,USD,ATM,PENDING
493,2024-01-11,BE,943,1016.78,EUR,BRANCH,PENDING
494,2024-03-16,DE,317,3493.68,GBP,ONLINE,POSTED
495,2024-02-01,DE,946,2172.98,USD,ATM,PENDING
496,2024-03-26,ES,122,64.31,EUR,ATM,POSTED
497,2024-03-04,UK,535,2586.6,GBP,BRANCH,POSTED
498,2024-02-17,ES,767,3905.84,USD,ATM,POSTED
499,2024-02-12,MA,278,2619.75,USD,ATM,PENDING
500,2024-02-28,BE,368,278.14,GBP,ONLINE,PENDING
501,2024-01-21,US,791,515.42,GBP,ATM,POSTED
502,2024-03-06,FR,45,4293.59,EUR,ONLINE,POSTED
503,2024-03-01,UK,392,4601.21,EUR,ATM,REVERSED
504,2024-03-24,MA,229,1609.69,USD,BRANCH,PENDING
505,2024-01-10,PT,381,597.89,GBP,ATM,POSTED
506,2024-01-29,BE,47,4770.44,EUR,MOBILE,PENDING
507,2024-02-09,UK,88,2765.9,EUR,BRANCH,POSTED
508,2024-02-07,PT,803,1520.24,GBP,ONLINE,PENDING
509,2024-02-17,PT,995,2467.31,EUR,ONLINE,POSTED
510,2024-01-01,MA,24,1165.76,USD,ATM,PENDING
511,2024-01-01,MA,869,3690.68,USD,ATM,POSTED
512,2024-03-08,IT,429,2460.65,EUR,ONLINE,REVERSED
513,2024-02-05,DE,44,4606.45,GBP,MOBILE,REVERSED
514,2024-02-17,NL,997,3739.75,GBP,ATM,REVERSED
515,2024-01-18,MA,76,2959.89,EUR,MOBILE,REVERSED
516,2024-01-17,IT,298,1305.69,USD,MOBILE,REVERSED
517,2024-02-11,UK,463,1360.51,EUR,ONLINE,POSTED
518,2024-03-15,DE,159,529.18,USD,MOBILE,PENDING
519,2024-02-22,DE,548,1792.08,EUR,MOBILE,PENDING
520,2024-02-29,US,872,600.45,EUR,BRANCH,REVERSED
521,2024-03-30,PT,41,1075.89,USD,ONLINE,POSTED
522,2024-02-01,UK,405,2567.78,GBP,BRANCH,PENDING
523,2024-01-23,FR,974,2022.56,USD,ONLINE,POSTED
524,2024-02-29,DE,823,3969.25,EUR,ATM,POSTED
525,2024-01-29,ES,202,4118.54,USD,ATM,REVERSED
526,2024-03-16,US,939,4063.92,EUR,ATM,POSTED
527,2024-03-23,NL,828,644.83,USD,ATM,POSTED
528,2024-02-29,FR,172,4620.73,USD,MOBILE,PENDING
529,2024-01-04,MA,699,2133.89,USD,ONLINE,POSTED
530,2024-02-05,US,456,4417.24,EUR,ONLINE,REVERSED
531,2024-02-07,NL,421,4414.01,USD,ATM,POSTED
532,2024-02-05,MA,140,2096.75,GBP,ONLINE,REVERSED
533,2024-03-10,FR,391,3909.8,USD,MOBILE,REVERSED
534,2024-03-03,UK,934,2828.69,USD,MOBILE,PENDING
535,2024-01-24,FR,326,2985.98,EUR,BRANCH,POSTED
536,2024-03-01,BE,366,3834.44,EUR,ONLINE,POSTED
537,2024-02-01,IT,272,2668.91,GBP,ATM,POSTED
538,2024-03-14,MA,363,4676.09,EUR,ONLINE,POSTED
539,2024-03-16,UK,825,3690.79,USD,ATM,REVERSED
540,2024-03-30,UK,970,2838.69,EUR,ONLINE,PENDING
541,2024-03-10,US,179,2452.69,EUR,ATM,POSTED
542,2024-03-18,IT,20,2632.72,EUR,BRANCH,REVERSED
543,2024-01-26,ES,348,3584.97,USD,ATM,POSTED
544,2024-01-19,PT,721,4586.2,EUR,BRANCH,POSTED
545,2024-02-17,MA,600,506.06,USD,BRANCH,POSTED
546,2024-01-21,MA,810,3196.69,USD,BRANCH,POSTED
547,2024-03-12,PT,805,1784.77,GBP,ONLINE,PENDING
548,2024-02-09,US,130,889.36,EUR,MOBILE,REVERSED
549,2024-01-05,ES,616,1591.77,GBP,ONLINE,REVERSED
550,2024-03-13,DE,959,2481.43,USD,ATM,POSTED
551,2024-02-14,UK,171,3181.3,EUR,BRANCH,PENDING
552,2024-01-02,US,214,1248.45,EUR,BRANCH,PENDING
553,2024-01-14,FR,49,1930.3,GBP,MOBILE,POSTED
554,2024-02-22,NL,902,1894.18,GBP,MOBILE,POSTED
555,2024-03-02,PT,666,3791.46,EUR,ONLINE,PENDING
556,2024-01-10,FR,301,101.37,USD,ATM,POSTED
557,2024-02-13,ES,909,1877.91,GBP,ATM,REVERSED
558,2024-01-12,UK,608,4926.4,USD,ATM,PENDING
559,2024-03-24,ES,621,4448.88,EUR,ATM,POSTED
560,2024-02-12,IT,997,950.73,GBP,BRANCH,REVERSED
561,2024-02-06,US,243,480.48,USD,MOBILE,POSTED
562,2024-01-07,UK,3,2138.6,USD,MOBILE,POSTED
563,2024-01-13,FR,211,854.99,USD,ATM,PENDING
564,2024-01-15,US,803,1987.94,USD,BRANCH,POSTED
565,2024-03-23,BE,396,925.22,USD,BRANCH,POSTED
566,2024-02-27,FR,269,2199.26,USD,ONLINE,PENDING
567,2024-03-13,FR,154,3761.42,GBP,ATM,POSTED
568,2024-03-26,UK,827,2707.7,GBP,ONLINE,REVERSED
569,2024-01-08,MA,838,2613.39,GBP,MOBILE,REVERSED
570,2024-01-31,NL,306,395.7,GBP,ATM,REVERSED
571,2024-03-14,BE,819,2857.86,GBP,ONLINE,POSTED
572,2024-02-27,ES,971,4921.86,EUR,ONLINE,POSTED
573,2024-01-06,MA,80,4941.41,USD,ONLINE,REVERSED
574,2024-01-19,PT,264,1599.43,GBP,ATM,POSTED
575,2024-02-19,BE,406,2760.72,USD,MOBILE,POSTED
576,2024-03-30,PT,601,2613.29,USD,ATM,PENDING
577,2024-01-20,ES,580,2940.08,EUR,ATM,REVERSED
578,2024-01-13,US,888,2678.63,USD,MOBILE,PENDING
579,2024-02-19,NL,585,3045.2,EUR,ONLINE,PENDING
580,2024-02-21,ES,633,3043.67,GBP,MOBILE,POSTED
581,2024-02-20,UK,707,1188.66,GBP,MOBILE,PENDING
582,2024-02-17,FR,345,4087.11,USD,BRANCH,PENDING
583,2024-03-03,DE,995,4344.63,EUR,BRANCH,REVERSED
584,2024-02-26,UK,275,3644.27,GBP,ATM,POSTED
585,2024-02-26,IT,935,4120.02,GBP,MOBILE,REVERSED
586,2024-02-17,FR,527,3957.66,EUR,BRANCH,REVERSED
587,2024-03-05,MA,138,3902.8,GBP,ATM,POSTED
588,2024-01-25,IT,857,289.08,EUR,MOBILE,POSTED
589,2024-02-16,IT,280,1842.39,USD,MOBILE,REVERSED
590,2024-01-16,FR,247,1862.96,GBP,MOBILE,POSTED
591,2024-03-01,PT,564,1749.45,EUR,BRANCH,REVERSED
592,2024-03-29,DE,291,138.22,EUR,ONLINE,REVERSED
593,2024-01-28,IT,662,1126.34,EUR,BRANCH,REVERSED
594,2024-02-22,BE,20,4323.29,GBP,ATM,PENDING
595,2024-01-17,ES,615,4004.52,EUR,BRANCH,REVERSED
596,2024-02-09,US,433,4477.52,USD,MOBILE,PENDING
597,2024-01-28,NL,309,3386.3,GBP,MOBILE,REVERSED
598,2024-01-14,FR,523,4997.15,USD,BRANCH,PENDING
599,2024-03-28,DE,493,320.12,USD,BRANCH,PENDING
600,2024-02-03,US,192,750.5,EUR,ATM,REVERSED
601,2024-02-21,UK,697,700.51,EUR,MOBILE,PENDING
602,2024-02-03,MA,414,1941.99,EUR,ONLINE,PENDING
603,2024-01-29,BE,653,3924.7,GBP,BRANCH,REVERSED
604,2024-02-08,ES,860,3288.42,GBP,ONLINE,PENDING
605,2024-01-13,NL,131,3704.85,GBP,ONLINE,REVERSED
606,2024-02-12,DE,227,1777.06,GBP,BRANCH,PENDING
607,2024-02-12,UK,266,2928.27,USD,ATM,PENDING
608,2024-01-07,PT,594,4721.56,EUR,MOBILE,POSTED
609,2024-03-05,DE,888,3403.81,GBP,BRANCH,PENDING
610,2024-01-07,ES,140,4961.75,USD,MOBILE,REVERSED
611,2024-02-28,ES,323,4312.11,EUR,ATM,PENDING
612,2024-02-12,ES,320,3172.86,EUR,MOBILE,PENDING
613,2024-01-27,ES,590,3822.65,USD,ATM,POSTED
614,2024-03-19,MA,648,2147.62,USD,MOBILE,PENDING
615,2024-01-01,FR,546,997.87,USD,ATM,PENDING
616,2024-03-08,IT,18,3384.06,GBP,ONLINE,POSTED
617,2024-03-29,UK,319,645.53,USD,BRANCH,POSTED
618,2024-01-09,FR,305,4742.37,USD,BRANCH,PENDING
619,2024-03-28,ES,350,4980.7,USD,BRANCH,POSTED
620,2024-01-22,MA,19,1142.86,GBP,ONLINE,POSTED
621,2024-01-03,PT,516,845.75,USD,ATM,PENDING
622,2024-03-22,US,789,2674.13,EUR,ATM,REVERSED
623,2024-01-14,FR,49,3449.06,USD,MOBILE,PENDING
624,2024-01-16,BE,258,2372.51,EUR,ONLINE,REVERSED
625,2024-03-28,FR,308,2104.94,EUR,BRANCH,REVERSED
626,2024-03-18,ES,428,4153.43,EUR,ATM,PENDING
627,2024-01-15,DE,509,994.03,EUR,BRANCH,REVERSED
628,2024-01-26,UK,720,2049.37,EUR,ATM,REVERSED
629,2024-03-04,IT,704,4665.69,USD,ONLINE,POSTED
630,2024-01-02,DE,928,553.04,GBP,MOBILE,POSTED
631,2024-01-12,BE,76,3618.09,EUR,BRANCH,REVERSED
632,2024-01-30,NL,303,1321.36,EUR,ATM,POSTED
633,2024-01-06,US,368,4008.18,USD,MOBILE,REVERSED
634,2024-01-15,DE,871,3791.26,EUR,ATM,POSTED
635,2024-03-25,ES,336,1788.28,USD,BRANCH,REVERSED
636,2024-01-12,UK,834,1714.27,EUR,MOBILE,PENDING
637,2024-02-28,US,855,1929.19,USD,MOBILE,REVERSED
638,2024-01-22,DE,135,3481.15,EUR,ONLINE,POSTED
639,2024-02-23,PT,494,4011.52,GBP,MOBILE,POSTED
640,2024-03-19,MA,797,1793.64,EUR,ONLINE,PENDING
641,2024-03-03,DE,908,2057.01,EUR,ATM,PENDING
642,2024-03-24,UK,12,3523.14,GBP,ONLINE,REVERSED
643,2024-02-13,BE,535,3441.52,GBP,ATM,PENDING
644,2024-03-25,IT,493,1729.4,GBP,MOBILE,POSTED
645,2024-03-12,PT,55,59.21,EUR,MOBILE,PENDING
646,2024-01-22,DE,769,2458.75,EUR,BRANCH,PENDING
647,2024-01-07,BE,228,2752.93,USD,MOBILE,POSTED
648,2024-01-11,NL,454,4006.51,USD,ATM,PENDING
649,2024-02-27,UK,121,4903.37,GBP,ATM,POSTED
650,2024-02-21,MA,36,2786.1,EUR,ATM,REVERSED
651,2024-03-20,US,911,2542.18,EUR,MOBILE,PENDING
652,2024-02-16,FR,836,1115.37,USD,BRANCH,REVERSED
653,2024-03-20,PT,484,3583.57,USD,MOBILE,POSTED
654,2024-01-13,IT,2,1707.44,GBP,BRANCH,REVERSED
655,2024-03-07,UK,718,532.5,EUR,MOBILE,POSTED
656,2024-02-22,DE,260,3054.65,EUR,ATM,PENDING
657,2024-01-28,NL,844,3907.32,GBP,BRANCH,POSTED
658,2024-02-23,FR,948,3166.57,GBP,ATM,PENDING
659,2024-02-28,PT,979,2521.48,USD,ATM,REVERSED
660,2024-01-07,BE,957,2164.62,GBP,MOBILE,REVERSED
661,2024-01-23,PT,177,3652.74,EUR,ATM,PENDING
662,2024-03-25,PT,620,4413.6,GBP,MOBILE,PENDING
663,2024-03-18,IT,280,1989.95,USD,BRANCH,PENDING
664,2024-01-18,ES,422,3013.02,GBP,BRANCH,REVERSED
665,2024-03-11,UK,728,3684.36,GBP,ONLINE,POSTED
666,2024-01-27,PT,731,1453.61,USD,ONLINE,REVERSED
667,2024-03-24,ES,515,2712.91,GBP,BRANCH,REVERSED
668,2024-01-15,UK,575,2402.37,GBP,MOBILE,REVERSED
669,2024-03-09,US,898,4236.66,EUR,ATM,POSTED
670,2024-02-18,ES,54,3351.6,EUR,BRANCH,POSTED
671,2024-02-06,US,149,4197.07,GBP,BRANCH,POSTED
672,2024-03-10,FR,367,4070.32,EUR,ONLINE,REVERSED
673,2024-03-23,BE,398,1188.74,GBP,BRANCH,REVERSED
674,2024-03-26,FR,948,1908.53,USD,BRANCH,REVERSED
675,2024-01-07,FR,761,1257.45,GBP,MOBILE,POSTED
676,2024-03-22,UK,773,2942.34,GBP,ONLINE,REVERSED
677,2024-01-25,US,459,887.95,GBP,ATM,POSTED
678,2024-01-23,BE,122,1886.61,USD,BRANCH,REVERSED
679,2024-02-03,ES,164,2920.35,USD,ATM,PENDING
680,2024-02-29,ES,40,769.36,USD,ATM,REVERSED
681,2024-03-19,US,502,3949.75,GBP,BRANCH,POSTED
682,2024-02-10,BE,225,4784.98,GBP,ATM,REVERSED
683,2024-01-21,MA,556,2685.64,EUR,BRANCH,POSTED
684,2024-01-28,UK,339,1804.63,EUR,MOBILE,REVERSED
685,2024-03-24,FR,117,3345.02,USD,ONLINE,REVERSED
686,2024-03-19,PT,249,4794.53,GBP,BRANCH,PENDING
687,2024-01-15,MA,262,2701.65,USD,ATM,REVERSED
688,2024-02-17,BE,822,2544.17,USD,ATM,PENDING
689,2024-03-24,IT,328,2569.96,EUR,ONLINE,REVERSED
690,2024-03-09,FR,641,328.29,GBP,ONLINE,REVERSED
691,2024-02-24,DE,210,2689.23,GBP,MOBILE,REVERSED
692,2024-01-10,ES,24,2296.67,USD,ATM,POSTED
693,2024-01-10,FR,182,3971.28,GBP,ATM,REVERSED
694,2024-01-30,US,417,1940.77,GBP,MOBILE,PENDING
695,2024-02-10,FR,398,3366.82,GBP,ATM,REVERSED
696,2024-03-20,DE,774,3730.01,EUR,ATM,PENDING
697,2024-03-05,DE,296,3934.67,USD,ATM,PENDING
698,2024-02-26,MA,404,4110.79,EUR,MOBILE,POSTED
699,2024-03-09,IT,139,3734.02,GBP,BRANCH,REVERSED
700,2024-01-19,US,693,4435.0,GBP,BRANCH,POSTED
701,2024-03-11,BE,144,617.05,EUR,MOBILE,REVERSED
702,2024-03-11,DE,312,1051.05,GBP,BRANCH,POSTED
703,2024-02-22,BE,145,805.61,EUR,BRANCH,POSTED
704,2024-01-15,ES,687,3998.5,EUR,MOBILE,REVERSED
705,2024-03-11,DE,297,3358.75,USD,ATM,POSTED
706,2024-03-15,NL,974,1654.92,EUR,ONLINE,POSTED
707,2024-02-06,PT,71,4500.69,USD,MOBILE,PENDING
708,2024-02-12,PT,675,1529.07,GBP,ONLINE,REVERSED
709,2024-03-13,UK,827,1582.35,USD,ONLINE,POSTED
710,2024-02-10,IT,804,1108.41,GBP,MOBILE,PENDING
711,2024-02-16,ES,695,3665.13,USD,MOBILE,PENDING
712,2024-02-15,US,498,2758.81,EUR,ATM,PENDING
713,2024-01-18,BE,201,1316.91,GBP,ATM,REVERSED
714,2024-01-10,FR,869,2536.38,EUR,MOBILE,REVERSED
715,2024-01-28,FR,564,1303.82,GBP,MOBILE,REVERSED
716,2024-01-20,UK,401,1117.31,GBP,BRANCH,POSTED
717,2024-02-29,BE,522,453.68,USD,ATM,REVERSED
718,2024-01-31,PT,700,830.05,GBP,ONLINE,PENDING
719,2024-01-21,ES,579,4743.61,GBP,ONLINE,REVERSED
720,2024-03-02,UK,41,1094.88,USD,ONLINE,POSTED
721,2024-02-03,UK,239,215.0,EUR,BRANCH,PENDING
722,2024-03-01,NL,902,233.14,GBP,BRANCH,POSTED
723,2024-03-07,US,854,3709.81,GBP,ONLINE,PENDING
724,2024-03-24,MA,374,2938.81,EUR,BRANCH,PENDING
725,2024-01-29,BE,415,1765.14,USD,MOBILE,PENDING
726,2024-03-18,FR,513,4410.29,USD,ONLINE,POSTED
727,2024-01-10,BE,658,1404.77,EUR,ONLINE,POSTED
728,2024-02-16,PT,734,4084.96,GBP,ONLINE,PENDING
729,2024-02-12,DE,493,3376.47,USD,ONLINE,REVERSED
730,2024-01-21,MA,22,1219.11,EUR,ONLINE,POSTED
731,2024-03-21,BE,40,4454.1,EUR,ATM,POSTED
732,2024-02-03,ES,529,4791.23,GBP,ATM,REVERSED
733,2024-03-25,US,969,429.66,USD,MOBILE,PENDING
734,2024-01-22,IT,850,2054.42,EUR,ONLINE,REVERSED
735,2024-03-25,BE,270,839.44,GBP,BRANCH,PENDING
736,2024-03-17,PT,70,1149.84,USD,ONLINE,POSTED
737,2024-01-03,IT,535,4298.1,GBP,MOBILE,POSTED
738,2024-03-18,DE,181,2379.87,GBP,ATM,REVERSED
739,2024-03-05,DE,95,2411.72,EUR,ATM,REVERSED
740,2024-03-24,MA,534,2104.0,EUR,MOBILE,POSTED
741,2024-03-02,MA,358,2945.65,GBP,ATM,PENDING
742,2024-01-18,US,488,3829.53,EUR,BRANCH,REVERSED
743,2024-03-10,MA,263,945.92,GBP,ATM,REVERSED
744,2024-03-07,DE,532,36.96,GBP,ONLINE,REVERSED
745,2024-02-10,MA,370,533.81,USD,BRANCH,PENDING
746,2024-03-09,MA,578,1828.85,USD,MOBILE,POSTED
747,2024-02-22,BE,802,2788.26,EUR,BRANCH,REVERSED
748,2024-03-12,NL,259,4942.55,GBP,BRANCH,REVERSED
749,2024-02-20,ES,875,4319.29,EUR,ONLINE,PENDING
750,2024-03-30,ES,102,1073.08,USD,BRANCH,REVERSED
751,2024-03-19,FR,164,1946.13,GBP,ATM,POSTED
752,2024-01-19,NL,948,3001.63,EUR,ATM,PENDING
753,2024-01-29,UK,81,3045.54,GBP,MOBILE,PENDING
754,2024-03-19,BE,293,3558.32,GBP,ATM,POSTED
755,2024-03-22,NL,449,54.54,GBP,BRANCH,POSTED
756,2024-01-05,PT,522,2579.55,EUR,ONLINE,REVERSED
757,2024-01-05,UK,244,3275.44,EUR,ATM,PENDING
758,2024-02-21,UK,685,1976.32,GBP,ONLINE,REVERSED
759,2024-01-02,DE,941,451.74,USD,BRANCH,PENDING
760,2024-02-05,IT,620,4815.32,USD,MOBILE,REVERSED
761,2024-01-01,US,179,2036.27,EUR,ATM,REVERSED
762,2024-02-07,UK,969,585.93,GBP,BRANCH,REVERSED
763,2024-03-14,US,710,2214.4,USD,MOBILE,POSTED
764,2024-02-13,NL,697,2304.14,GBP,ATM,PENDING
765,2024-01-15,US,69,1913.98,EUR,ONLINE,PENDING
766,2024-02-22,UK,528,2678.72,GBP,BRANCH,POSTED
767,2024-02-06,DE,408,3368.82,USD,ATM,REVERSED
768,2024-01-23,NL,321,1768.34,GBP,BRANCH,POSTED
769,2024-03-28,IT,510,3685.82,EUR,ONLINE,PENDING
770,2024-01-27,IT,207,4174.87,GBP,BRANCH,POSTED
771,2024-01-14,DE,942,393.36,GBP,MOBILE,REVERSED
772,2024-01-01,BE,980,212.27,USD,BRANCH,REVERSED
773,2024-02-10,NL,919,4926.82,GBP,BRANCH,PENDING
774,2024-01-24,BE,286,1990.0,GBP,ONLINE,POSTED
775,2024-03-08,MA,489,4698.33,EUR,BRANCH,PENDING
776,2024-03-28,ES,468,4882.56,GBP,MOBILE,PENDING
777,2024-03-29,FR,12,3370.84,USD,ATM,PENDING
778,2024-02-16,PT,882,1299.24,GBP,BRANCH,POSTED
779,2024-02-04,NL,981,3065.81,USD,ONLINE,PENDING
780,2024-02-24,IT,429,3503.86,USD,BRANCH,PENDING
781,2024-02-05,NL,184,2857.48,GBP,ONLINE,POSTED
782,2024-02-04,IT,568,2161.66,USD,ONLINE,POSTED
783,2024-01-20,NL,825,49.7,USD,MOBILE,POSTED
784,2024-03-21,BE,546,3603.08,USD,BRANCH,PENDING
785,2024-03-12,PT,48,1992.61,GBP,ONLINE,POSTED
786,2024-01-28,US,487,4195.02,EUR,MOBILE,REVERSED
787,2024-02-12,US,369,1802.17,GBP,BRANCH,PENDING
788,2024-01-03,MA,124,1756.1,GBP,ONLINE,REVERSED
789,2024-03-14,BE,178,4896.89,USD,BRANCH,PENDING
790,2024-03-27,BE,499,3873.95,USD,ATM,PENDING
791,2024-03-19,US,474,3158.93,EUR,ONLINE,REVERSED
792,2024-02-13,MA,646,3061.94,USD,ATM,POSTED
793,2024-01-21,UK,233,1568.1,GBP,BRANCH,REVERSED
794,2024-02-04,PT,660,1977.88,USD,BRANCH,REVERSED
795,2024-03-16,BE,988,2251.99,EUR,ONLINE,POSTED
796,2024-01-17,IT,677,1258.98,GBP,ATM,POSTED
797,2024-01-22,MA,105,478.67,USD,ATM,POSTED
798,2024-02-20,BE,783,4980.07,EUR,BRANCH,REVERSED
799,2024-01-20,DE,670,4658.02,USD,BRANCH,POSTED
800,2024-02-01,US,453,3132.78,EUR,ONLINE,POSTED
801,2024-01-05,UK,881,4576.45,USD,MOBILE,REVERSED
802,2024-02-04,BE,455,676.44,GBP,ONLINE,REVERSED
803,2024-03-17,NL,646,3744.81,GBP,MOBILE,REVERSED
804,2024-03-22,BE,317,4544.71,USD,ONLINE,POSTED
805,2024-02-26,US,374,2061.61,EUR,BRANCH,POSTED
806,2024-01-01,BE,834,3791.71,EUR,BRANCH,PENDING
807,2024-03-01,BE,8,3439.16,USD,MOBILE,PENDING
808,2024-01-02,MA,817,1465.32,EUR,ATM,REVERSED
809,2024-02-17,IT,421,4410.93,USD,MOBILE,POSTED
810,2024-01-21,MA,848,1892.41,USD,ATM,PENDING
811,2024-03-21,IT,529,3822.93,GBP,BRANCH,PENDING
812,2024-03-24,BE,828,1344.84,EUR,ATM,POSTED
813,2024-01-18,US,113,3184.83,GBP,MOBILE,PENDING
814,2024-03-30,PT,503,939.76,EUR,ONLINE,POSTED
815,2024-03-09,FR,190,4861.69,USD,BRANCH,POSTED
816,2024-02-26,FR,238,451.89,EUR,MOBILE,POSTED
817,2024-02-13,MA,319,3928.84,USD,BRANCH,PENDING
818,2024-03-30,FR,338,402.04,EUR,ATM,PENDING
819,2024-02-20,DE,556,2351.26,EUR,BRANCH,PENDING
820,2024-01-02,DE,997,3840.96,EUR,MOBILE,PENDING
821,2024-02-01,FR,203,2304.71,EUR,ONLINE,PENDING
822,2024-02-19,US,958,1615.99,GBP,ATM,REVERSED
823,2024-03-11,BE,125,1267.31,GBP,BRANCH,POSTED
824,2024-02-16,FR,884,3333.81,EUR,ONLINE,REVERSED
825,2024-02-25,UK,15,837.63,USD,ATM,PENDING
826,2024-02-01,FR,992,210.92,GBP,MOBILE,REVERSED
827,2024-03-17,ES,380,3854.21,EUR,ONLINE,PENDING
828,2024-01-12,PT,346,4654.31,GBP,ATM,POSTED
829,2024-02-15,ES,718,2682.23,EUR,ONLINE,PENDING
830,2024-01-30,UK,571,3943.02,USD,MOBILE,REVERSED
831,2024-01-25,FR,705,1889.47,GBP,ONLINE,PENDING
832,2024-01-06,NL,723,2188.06,USD,MOBILE,POSTED
833,2024-03-13,ES,556,1738.98,GBP,MOBILE,PENDING
834,2024-03-17,BE,164,345.31,EUR,MOBILE,PENDING
835,2024-02-03,BE,375,2270.94,GBP,MOBILE,REVERSED
836,2024-01-24,FR,634,4284.29,GBP,ONLINE,PENDING
837,2024-01-09,BE,838,1938.07,GBP,MOBILE,REVERSED
838,2024-01-20,PT,289,1613.68,GBP,BRANCH,POSTED
