transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,status
380,0,2024-01-10,2858.11,EUR,TRANSFER,ATM,POSTED
381,0,2024-03-07,4907.09,USD,DEBIT,MOBILE,PENDING
382,159,2024-02-11,432.84,USD,DEBIT,BRANCH,POSTED
383,0,2024-02-08,3698.14,EUR,CREDIT,BRANCH,REVERSED
384,395,2024-01-26,3662.58,GBP,DEBIT,ONLINE,POSTED
385,12,2024-01-30,2708.18,GBP,TRANSFER,ATM,PENDING
386,0,2024-03-25,1882.0,GBP,TRANSFER,BRANCH,POSTED
387,0,2024-01-31,2099.66,EUR,DEBIT,BRANCH,POSTED
388,0,2024-01-30,4486.54,GBP,CREDIT,BRANCH,PENDING
389,43,2024-03-15,478.79,EUR,TRANSFER,MOBILE,POSTED
390,0,2024-01-08,2175.48,EUR,DEBIT,BRANCH,PENDING
391,474,2024-02-20,3503.93,GBP,CREDIT,BRANCH,PENDING
392,0,2024-01-10,4717.83,EUR,TRANSFER,ATM,POSTED
393,0,2024-02-27,2330.81,USD,DEBIT,BRANCH,POSTED
394,0,2024-02-29,1325.77,EUR,DEBIT,ONLINE,REVERSED
395,0,2024-03-30,3016.91,EUR,CREDIT,ONLINE,POSTED
396,,2024-02-15,1981.83,EUR,TRANSFER,BRANCH,PENDING
397,89,2024-01-04,4760.53,USD,TRANSFER,ONLINE,POSTED
398,0,2024-01-18,608.14,EUR,DEBIT,ONLINE,POSTED
399,190,2024-03-28,3151.86,GBP,DEBIT,BRANCH,POSTED
400,0,2024-01-09,989.55,GBP,CREDIT,ONLINE,POSTED
401,424,2024-02-12,613.52,USD,DEBIT,ONLINE,REVERSED
402,0,2024-02-20,2481.14,USD,TRANSFER,MOBILE,POSTED
403,0,2024-01-24,1375.63,USD,DEBIT,ATM,REVERSED
404,0,2024-02-01,3236.74,USD,CREDIT,MOBILE,POSTED
405,0,2024-02-19,687.04,EUR,TRANSFER,ONLINE,REVERSED
406,278,2024-01-03,4947.03,GBP,CREDIT,MOBILE,REVERSED
407,176,2024-03-13,2512.46,USD,CREDIT,ONLINE,POSTED
408,0,2024-01-29,147.49,USD,DEBIT,MOBILE,REVERSED
409,0,2024-03-15,4998.03,EUR,DEBIT,ONLINE,REVERSED
410,0,2024-03-09,4081.61,GBP,DEBIT,ONLINE,REVERSED
411,408,2024-02-19,1774.67,EUR,DEBIT,ONLINE,REVERSED
412,0,2024-03-30,1794.56,GBP,DEBIT,BRANCH,REVERSED
413,0,2024-03-13,4741.89,USD,TRANSFER,BRANCH,POSTED
414,0,2024-01-12,281.78,GBP,DEBIT,ATM,REVERSED
415,0,2024-02-12,4589.56,EUR,DEBIT,BRANCH,REVERSED
416,0,2024-02-11,298.72,EUR,TRANSFER,ONLINE,POSTED
417,440,2024-02-16,4802.83,USD,TRANSFER,MOBILE,REVERSED
418,0,2024-02-08,1613.69,EUR,TRANSFER,MOBILE,REVERSED
419,332,2024-02-10,871.84,GBP,TRANSFER,BRANCH,POSTED
420,0,2024-01-23,1892.54,GBP,TRANSFER,BRANCH,POSTED
421,0,2024-01-01,4743.99,GBP,CREDIT,ATM,POSTED
422,0,2024-03-19,1105.26,GBP,DEBIT,MOBILE,POSTED
423,0,2024-01-10,1190.74,USD,DEBIT,ATM,REVERSED
424,0,2024-02-12,2233.7,USD,DEBIT,ONLINE,REVERSED
425,0,2024-02-02,3935.31,GBP,DEBIT,ATM,PENDING
426,0,2024-02-23,4845.54,USD,CREDIT,MOBILE,PENDING
427,0,2024-01-13,4144.21,GBP,TRANSFER,ONLINE,POSTED
428,0,2024-01-05,1475.25,USD,CREDIT,ATM,POSTED
429,0,2024-02-18,805.36,EUR,TRANSFER,ATM,PENDING
430,0,2024-03-19,4466.24,GBP,DEBIT,MOBILE,REVERSED
431,0,2024-02-25,786.36,EUR,CREDIT,ONLINE,POSTED
432,0,2024-03-11,3610.47,GBP,TRANSFER,BRANCH,REVERSED
433,0,2024-01-31,480.48,USD,TRANSFER,MOBILE,POSTED
434,0,2024-01-01,2138.6,USD,TRANSFER,MOBILE,POSTED
435,0,2024-01-27,854.99,USD,DEBIT,MOBILE,POSTED
436,0,2024-02-20,2355.25,GBP,CREDIT,ATM,REVERSED
437,0,2024-01-24,1855.73,USD,CREDIT,ONLINE,PENDING
438,0,2024-02-26,2325.82,EUR,CREDIT,ATM,POSTED
439,341,2024-01-13,429.45,USD,TRANSFER,MOBILE,REVERSED
440,0,2024-01-08,4204.15,GBP,CREDIT,MOBILE,REVERSED
441,243,2024-02-08,395.7,GBP,DEBIT,ONLINE,POSTED
442,229,2024-01-23,4745.36,EUR,DEBIT,ONLINE,POSTED
443,0,2024-01-11,4941.41,USD,DEBIT,ONLINE,REVERSED
444,0,2024-01-09,436.05,GBP,CREDIT,BRANCH,PENDING
445,0,2024-01-02,3932.97,GBP,TRANSFER,MOBILE,POSTED
446,0,2024-01-19,2833.4,GBP,DEBIT,ATM,REVERSED
447,402,2024-02-06,4337.51,USD,CREDIT,BRANCH,PENDING
448,0,2024-03-14,3045.2,EUR,DEBIT,BRANCH,PENDING
449,0,2024-03-18,3404.38,USD,DEBIT,MOBILE,PENDING
450,0,2024-01-07,3729.0,USD,CREDIT,ATM,PENDING
451,155,2024-02-09,1402.45,USD,TRANSFER,ATM,POSTED
452,0,2024-02-26,3870.38,USD,CREDIT,MOBILE,REVERSED
453,0,2024-01-25,2209.14,USD,TRANSFER,MOBILE,REVERSED
454,420,2024-01-08,2576.83,EUR,DEBIT,BRANCH,REVERSED
455,0,2024-01-18,3902.8,GBP,TRANSFER,ATM,POSTED
456,0,2024-01-26,4185.05,EUR,DEBIT,MOBILE,POSTED
457,360,2024-01-26,1370.61,USD,TRANSFER,MOBILE,REVERSED
458,348,2024-01-04,1210.45,USD,TRANSFER,MOBILE,POSTED
459,242,2024-03-16,2757.12,USD,DEBIT,BRANCH,REVERSED
460,46,2024-02-06,138.22,EUR,DEBIT,ONLINE,POSTED
461,0,2024-03-27,1034.45,GBP,CREDIT,ATM,REVERSED
462,0,2024-01-17,3237.21,GBP,DEBIT,ONLINE,PENDING
463,0,2024-02-09,3563.99,GBP,TRANSFER,BRANCH,PENDING
464,436,2024-02-14,2295.53,EUR,CREDIT,BRANCH,REVERSED
465,0,2024-03-20,1986.37,EUR,DEBIT,BRANCH,REVERSED
466,0,2024-03-18,1414.1,GBP,DEBIT,MOBILE,POSTED
467,0,2024-02-05,3203.33,USD,CREDIT,BRANCH,POSTED
468,0,2024-01-31,4498.54,GBP,CREDIT,BRANCH,REVERSED
469,0,2024-01-04,3277.35,USD,CREDIT,MOBILE,PENDING
470,0,2024-01-05,2915.54,GBP,DEBIT,BRANCH,REVERSED
471,,2024-03-28,2673.64,USD,TRANSFER,BRANCH,REVERSED
472,0,2024-01-22,4203.35,GBP,DEBIT,BRANCH,POSTED
473,0,2024-02-03,3626.21,GBP,DEBIT,BRANCH,REVERSED
474,0,2024-02-15,1117.42,USD,CREDIT,BRANCH,PENDING
475,0,2024-02-07,2319.34,EUR,CREDIT,ATM,REVERSED
476,0,2024-03-20,357.01,EUR,TRANSFER,ATM,REVERSED
477,0,2024-02-08,2066.12,EUR,DEBIT,ONLINE,PENDING
478,0,2024-03-13,4464.33,USD,DEBIT,BRANCH,REVERSED
479,0,2024-01-11,2438.42,GBP,DEBIT,BRANCH,REVERSED
480,0,2024-02-27,1368.37,EUR,TRANSFER,ONLINE,PENDING
481,399,2024-01-12,647.9,USD,TRANSFER,MOBILE,PENDING
482,0,2024-03-02,1917.2,EUR,TRANSFER,ONLINE,REVERSED
483,0,2024-01-02,4460.14,GBP,DEBIT,ATM,REVERSED
484,0,2024-02-01,1132.1,USD,CREDIT,ONLINE,POSTED
485,0,2024-03-16,1531.27,EUR,DEBIT,BRANCH,PENDING
486,0,2024-03-07,2982.25,USD,CREDIT,ONLINE,PENDING
487,250,2024-02-15,3750.83,EUR,CREDIT,ATM,POSTED
488,0,2024-01-17,1056.74,EUR,TRANSFER,ONLINE,POSTED
489,0,2024-03-24,3960.84,USD,TRANSFER,BRANCH,REVERSED
490,0,2024-03-17,4973.41,GBP,DEBIT,ATM,POSTED
491,0,2024-02-23,2222.13,EUR,TRANSFER,BRANCH,PENDING
492,,2024-01-27,3476.26,GBP,DEBIT,BRANCH,PENDING
493,0,2024-03-25,2602.03,GBP,TRANSFER,ONLINE,PENDING
494,53,2024-03-06,3594.11,EUR,CREDIT,ATM,POSTED
495,0,2024-03-18,999.55,USD,TRANSFER,ONLINE,PENDING
496,,2024-02-07,802.71,GBP,CREDIT,ONLINE,REVERSED
497,169,2024-01-31,14.69,GBP,DEBIT,ATM,REVERSED
498,0,2024-01-20,4747.28,GBP,DEBIT,ATM,PENDING
499,0,2024-02-28,4943.34,USD,CREDIT,MOBILE,POSTED
500,0,2024-01-23,4370.83,USD,CREDIT,BRANCH,PENDING
501,,2024-01-13,4256.38,EUR,DEBIT,ONLINE,REVERSED
502,0,2024-02-12,1788.28,USD,TRANSFER,BRANCH,REVERSED
503,0,2024-02-13,915.16,USD,CREDIT,MOBILE,PENDING
504,353,2024-03-02,3999.7,GBP,DEBIT,ATM,POSTED
505,0,2024-01-08,4907.86,EUR,DEBIT,MOBILE,REVERSED
506,0,2024-03-13,3392.29,EUR,TRANSFER,MOBILE,PENDING
507,0,2024-03-28,4399.87,GBP,DEBIT,MOBILE,PENDING
508,0,2024-02-22,2204.0,EUR,CREDIT,BRANCH,POSTED
509,,2024-03-27,2624.56,GBP,TRANSFER,ONLINE,REVERSED
510,265,2024-03-07,3441.52,GBP,DEBIT,MOBILE,REVERSED
511,,2024-03-02,1729.4,GBP,TRANSFER,MOBILE,POSTED
512,285,2024-03-19,273.78,GBP,DEBIT,MOBILE,PENDING
513,38,2024-03-03,1603.85,USD,CREDIT,ATM,REVERSED
514,0,2024-03-23,1893.81,EUR,DEBIT,MOBILE,PENDING
515,229,2024-01-12,4283.09,USD,CREDIT,ATM,PENDING
516,,2024-01-03,514.11,USD,DEBIT,ATM,POSTED
517,493,2024-03-20,3188.05,GBP,TRANSFER,ONLINE,REVERSED
518,0,2024-02-13,1817.35,EUR,DEBIT,MOBILE,PENDING
519,0,2024-03-20,3000.16,GBP,TRANSFER,BRANCH,REVERSED
520,0,2024-01-13,3796.84,EUR,DEBIT,BRANCH,PENDING
521,493,2024-02-07,2738.91,USD,TRANSFER,ATM,POSTED
522,252,2024-01-18,4109.37,GBP,TRANSFER,MOBILE,POSTED
523,0,2024-01-26,938.53,USD,DEBIT,MOBILE,POSTED
524,,2024-01-14,3785.99,EUR,TRANSFER,ATM,PENDING
525,0,2024-03-16,4781.0,EUR,CREDIT,ATM,REVERSED
526,,2024-03-11,4676.61,GBP,CREDIT,ONLINE,REVERSED
527,0,2024-01-17,518.67,GBP,TRANSFER,BRANCH,REVERSED
528,214,2024-03-18,4579.64,EUR,CREDIT,MOBILE,PENDING
529,231,2024-01-18,691.76,GBP,TRANSFER,BRANCH,REVERSED
530,0,2024-02-10,3559.66,GBP,TRANSFER,ONLINE,POSTED
531,0,2024-02-07,3433.37,GBP,DEBIT,ONLINE,REVERSED
532,0,2024-03-22,1612.58,EUR,CREDIT,MOBILE,REVERSED
533,0,2024-03-26,3550.91,GBP,TRANSFER,BRANCH,PENDING
534,267,2024-01-14,127.34,EUR,DEBIT,ATM,POSTED
535,0,2024-01-21,4917.68,GBP,CREDIT,ONLINE,POSTED
536,0,2024-02-07,1020.8,GBP,DEBIT,BRANCH,PENDING
537,0,2024-03-27,3697.72,EUR,TRANSFER,MOBILE,POSTED
538,0,2024-03-30,1438.91,GBP,DEBIT,MOBILE,PENDING
539,0,2024-03-28,1563.96,GBP,DEBIT,ATM,REVERSED
540,0,2024-03-20,4344.38,USD,DEBIT,BRANCH,REVERSED
541,0,2024-03-18,983.15,GBP,DEBIT,BRANCH,PENDING
542,0,2024-03-28,373.27,EUR,TRANSFER,ATM,PENDING
543,0,2024-02-05,2783.44,EUR,DEBIT,BRANCH,POSTED
544,0,2024-01-20,200.66,USD,TRANSFER,ATM,REVERSED
545,0,2024-03-25,1506.47,GBP,TRANSFER,BRANCH,POSTED
546,162,2024-03-08,1100.59,EUR,TRANSFER,ATM,REVERSED
547,0,2024-03-10,2685.64,EUR,CREDIT,ONLINE,POSTED
548,0,2024-02-12,1804.63,EUR,TRANSFER,MOBILE,REVERSED
549,332,2024-01-02,574.5,USD,CREDIT,ONLINE,REVERSED
550,0,2024-03-20,1219.89,EUR,TRANSFER,BRANCH,PENDING
551,483,2024-01-15,1929.99,GBP,TRANSFER,BRANCH,POSTED
552,420,2024-02-17,2572.03,GBP,CREDIT,MOBILE,POSTED
553,0,2024-03-24,963.37,GBP,DEBIT,ATM,POSTED
554,395,2024-03-09,2666.5,GBP,DEBIT,ONLINE,REVERSED
555,0,2024-01-28,4324.89,USD,DEBIT,ONLINE,REVERSED
556,449,2024-02-25,3233.16,EUR,TRANSFER,ONLINE,POSTED
557,0,2024-02-12,190.39,EUR,DEBIT,ONLINE,PENDING
558,0,2024-03-14,4108.27,USD,CREDIT,MOBILE,PENDING
559,0,2024-02-25,1582.7,USD,TRANSFER,ATM,REVERSED
560,0,2024-03-20,317.12,GBP,TRANSFER,ATM,REVERSED
561,183,2024-03-05,531.57,GBP,CREDIT,ATM,PENDING
562,224,2024-02-18,1976.17,GBP,DEBIT,MOBILE,POSTED
563,0,2024-01-18,3734.02,GBP,CREDIT,ONLINE,PENDING
564,0,2024-03-23,1866.28,EUR,TRANSFER,ONLINE,POSTED
565,0,2024-03-14,2983.68,GBP,TRANSFER,ATM,PENDING
566,0,2024-02-14,1059.47,GBP,TRANSFER,ONLINE,POSTED
567,0,2024-03-19,4173.91,EUR,DEBIT,ONLINE,REVERSED
568,436,2024-01-07,4257.09,GBP,CREDIT,ATM,PENDING
569,0,2024-02-02,491.91,GBP,TRANSFER,MOBILE,PENDING
570,0,2024-03-26,3277.71,EUR,CREDIT,ATM,POSTED
571,0,2024-02-27,1642.4,GBP,CREDIT,ONLINE,REVERSED
572,0,2024-02-10,4793.34,EUR,DEBIT,BRANCH,POSTED
573,364,2024-03-23,2181.18,USD,DEBIT,BRANCH,PENDING
574,0,2024-02-15,3874.06,USD,TRANSFER,ATM,POSTED
575,0,2024-01-11,4209.12,EUR,TRANSFER,ONLINE,PENDING
576,,2024-03-21,383.24,EUR,DEBIT,ATM,REVERSED
577,0,2024-03-16,1064.59,EUR,TRANSFER,BRANCH,REVERSED
578,276,2024-03-01,3269.89,EUR,CREDIT,MOBILE,POSTED
579,301,2024-02-07,670.27,GBP,TRANSFER,ATM,PENDING
580,0,2024-01-02,3313.73,GBP,TRANSFER,ONLINE,REVERSED
581,0,2024-01-21,896.55,GBP,TRANSFER,ONLINE,REVERSED
582,,2024-02-15,203.06,USD,DEBIT,ATM,PENDING
583,0,2024-01-06,3343.26,GBP,CREDIT,MOBILE,PENDING
584,451,2024-01-06,200.48,GBP,CREDIT,ATM,REVERSED
585,324,2024-02-05,4174.53,USD,TRANSFER,ONLINE,PENDING
586,0,2024-02-16,2938.81,EUR,TRANSFER,BRANCH,PENDING
587,114,2024-03-07,2029.81,USD,CREDIT,MOBILE,REVERSED
588,0,2024-01-18,2200.05,EUR,DEBIT,BRANCH,POSTED
589,0,2024-01-21,1811.75,GBP,DEBIT,ONLINE,PENDING
590,368,2024-01-15,2408.1,USD,CREDIT,ONLINE,REVERSED
591,0,2024-02-22,113.21,EUR,DEBIT,ONLINE,POSTED
592,0,2024-01-06,4454.1,EUR,DEBIT,ONLINE,PENDING
593,264,2024-02-21,2997.19,GBP,TRANSFER,ATM,REVERSED
594,,2024-02-06,4736.32,EUR,CREDIT,MOBILE,PENDING
595,0,2024-02-22,3004.59,GBP,DEBIT,BRANCH,POSTED
596,,2024-02-13,4611.84,GBP,TRANSFER,ATM,POSTED
597,0,2024-01-17,543.74,EUR,TRANSFER,MOBILE,POSTED
598,0,2024-01-23,2379.87,GBP,TRANSFER,ATM,REVERSED
599,0,2024-01-16,466.86,GBP,DEBIT,ATM,REVERSED
600,0,2024-03-07,2104.0,EUR,TRANSFER,MOBILE,POSTED
601,246,2024-02-18,1753.24,GBP,TRANSFER,ATM,PENDING
602,0,2024-03-02,3829.53,EUR,CREDIT,MOBILE,PENDING
603,0,2024-01-01,2890.36,EUR,TRANSFER,ATM,PENDING
604,0,2024-03-29,4021.63,USD,CREDIT,ATM,POSTED
605,0,2024-03-15,1268.91,GBP,CREDIT,BRANCH,REVERSED
606,0,2024-03-28,1987.87,EUR,CREDIT,MOBILE,POSTED
607,0,2024-03-12,2419.32,USD,TRANSFER,BRANCH,REVERSED
608,0,2024-01-18,4275.14,GBP,DEBIT,ONLINE,PENDING
609,486,2024-01-21,502.29,GBP,CREDIT,BRANCH,REVERSED
610,0,2024-03-28,3534.24,EUR,CREDIT,ATM,POSTED
611,241,2024-03-17,2177.45,EUR,CREDIT,ONLINE,PENDING
612,0,2024-01-05,3622.75,USD,TRANSFER,BRANCH,REVERSED
613,29,2024-01-23,3201.82,USD,DEBIT,ONLINE,REVERSED
614,265,2024-02-06,974.54,GBP,TRANSFER,ONLINE,REVERSED
615,0,2024-01-05,1799.34,GBP,DEBIT,ONLINE,POSTED
616,399,2024-02-21,1766.29,USD,CREDIT,ONLINE,REVERSED
617,0,2024-01-09,4595.97,GBP,CREDIT,BRANCH,PENDING
618,141,2024-01-29,3032.21,EUR,CREDIT,MOBILE,REVERSED
619,0,2024-01-23,2036.27,EUR,TRANSFER,ATM,REVERSED
620,0,2024-01-15,4014.91,USD,TRANSFER,BRANCH,REVERSED
621,0,2024-02-18,2816.28,EUR,CREDIT,MOBILE,REVERSED
622,0,2024-03-16,4310.25,USD,DEBIT,BRANCH,POSTED
623,0,2024-01-29,3384.89,EUR,CREDIT,MOBILE,PENDING
624,0,2024-01-02,3504.39,USD,DEBIT,BRANCH,POSTED
625,0,2024-02-13,381.07,EUR,CREDIT,BRANCH,PENDING
626,0,2024-03-14,1346.11,GBP,TRANSFER,ONLINE,PENDING
627,,2024-01-31,3677.41,USD,DEBIT,ONLINE,POSTED
628,428,2024-03-20,1780.78,EUR,DEBIT,ATM,REVERSED
629,252,2024-03-19,34.11,GBP,DEBIT,MOBILE,PENDING
630,0,2024-03-04,4490.71,GBP,CREDIT,MOBILE,POSTED
631,468,2024-03-06,1402.05,EUR,TRANSFER,ONLINE,POSTED
632,0,2024-02-24,2392.12,GBP,DEBIT,BRANCH,PENDING
633,397,2024-01-23,2286.52,EUR,TRANSFER,MOBILE,PENDING
634,0,2024-01-02,3370.84,USD,TRANSFER,ATM,PENDING
635,0,2024-02-03,936.58,USD,DEBIT,BRANCH,PENDING
636,175,2024-02-16,920.38,USD,DEBIT,MOBILE,REVERSED
637,186,2024-02-21,1398.87,EUR,TRANSFER,ONLINE,REVERSED
638,0,2024-01-13,3604.36,EUR,TRANSFER,MOBILE,PENDING
639,0,2024-01-20,2365.46,EUR,DEBIT,MOBILE,PENDING
640,0,2024-03-21,2585.52,GBP,CREDIT,MOBILE,PENDING
641,0,2024-03-13,239.5,EUR,TRANSFER,ONLINE,POSTED
642,0,2024-02-02,2383.22,GBP,DEBIT,MOBILE,REVERSED
643,0,2024-02-16,1802.17,GBP,CREDIT,BRANCH,POSTED
644,0,2024-02-14,4336.98,GBP,DEBIT,ONLINE,PENDING
645,0,2024-03-27,2552.71,GBP,CREDIT,ATM,PENDING
646,0,2024-02-29,3158.93,EUR,DEBIT,BRANCH,PENDING
647,0,2024-03-14,2024.46,EUR,DEBIT,ONLINE,PENDING
648,0,2024-02-10,3265.41,GBP,CREDIT,MOBILE,PENDING
649,399,2024-02-16,3739.73,GBP,CREDIT,MOBILE,POSTED
650,0,2024-01-03,626.07,EUR,TRANSFER,BRANCH,REVERSED
651,,2024-01-11,1053.65,USD,DEBIT,ATM,POSTED
652,242,2024-03-11,270.07,USD,TRANSFER,ATM,POSTED
653,0,2024-01-20,422.47,USD,CREDIT,ONLINE,POSTED
654,,2024-02-26,3132.78,EUR,TRANSFER,ONLINE,POSTED
655,0,2024-02-15,4301.98,USD,CREDIT,MOBILE,REVERSED
656,280,2024-02-26,676.44,GBP,TRANSFER,ONLINE,REVERSED
657,0,2024-03-21,3744.81,GBP,CREDIT,BRANCH,PENDING
658,0,2024-01-30,4023.73,USD,CREDIT,BRANCH,PENDING
659,0,2024-02-08,53.77,GBP,DEBIT,BRANCH,PENDING
660,0,2024-01-02,3439.16,USD,CREDIT,BRANCH,POSTED
661,408,2024-02-07,2985.42,EUR,TRANSFER,BRANCH,POSTED
662,0,2024-03-12,2186.09,EUR,DEBIT,MOBILE,PENDING
663,0,2024-01-11,2111.77,EUR,TRANSFER,BRANCH,PENDING
664,0,2024-03-09,4044.23,USD,DEBIT,ATM,POSTED
665,0,2024-01-15,3184.83,GBP,CREDIT,BRANCH,REVERSED
666,0,2024-01-25,1603.9,EUR,DEBIT,ATM,POSTED
667,144,2024-02-04,626.07,USD,TRANSFER,ATM,POSTED
668,0,2024-01-02,2468.4,USD,CREDIT,BRANCH,PENDING
669,237,2024-03-30,3957.33,USD,DEBIT,ONLINE,POSTED
670,0,2024-02-20,357.85,USD,DEBIT,ONLINE,PENDING
671,424,2024-01-02,610.69,GBP,DEBIT,MOBILE,PENDING
672,0,2024-01-05,996.7,GBP,DEBIT,ONLINE,PENDING
673,0,2024-02-09,4681.14,EUR,TRANSFER,ATM,REVERSED
674,266,2024-01-16,1267.31,GBP,CREDIT,ONLINE,PENDING
675,442,2024-03-26,1089.72,EUR,DEBIT,MOBILE,PENDING
676,0,2024-02-05,2923.9,USD,DEBIT,ATM,POSTED
677,0,2024-03-29,2376.88,GBP,DEBIT,BRANCH,POSTED
678,0,2024-03-04,457.92,GBP,CREDIT,ATM,POSTED
679,0,2024-01-20,3506.94,EUR,DEBIT,MOBILE,POSTED
680,0,2024-03-12,3943.02,USD,CREDIT,ONLINE,POSTED
681,0,2024-02-15,3622.27,USD,DEBIT,MOBILE,REVERSED
682,0,2024-02-07,2714.13,USD,DEBIT,ONLINE,REVERSED
683,0,2024-02-29,1377.35,GBP,TRANSFER,ONLINE,POSTED
684,0,2024-02-27,1479.07,USD,TRANSFER,BRANCH,PENDING
685,0,2024-03-22,2530.28,GBP,DEBIT,ATM,REVERSED
686,397,2024-03-20,1194.69,GBP,DEBIT,MOBILE,POSTED
687,0,2024-03-04,3828.9,EUR,TRANSFER,BRANCH,PENDING
688,0,2024-02-11,553.21,GBP,TRANSFER,ATM,POSTED
689,66,2024-01-23,4367.59,EUR,DEBIT,MOBILE,POSTED
690,0,2024-03-14,3209.12,USD,TRANSFER,MOBILE,REVERSED
691,0,2024-03-16,1280.44,USD,DEBIT,ATM,POSTED
692,106,2024-03-24,2457.54,EUR,CREDIT,ATM,PENDING
693,0,2024-02-23,4110.31,GBP,DEBIT,BRANCH,REVERSED
694,0,2024-01-10,4172.45,EUR,DEBIT,ATM,POSTED
695,,2024-03-09,1927.27,EUR,TRANSFER,ONLINE,REVERSED
696,0,2024-01-23,2792.56,GBP,CREDIT,ATM,REVERSED
697,0,2024-03-27,2294.14,GBP,CREDIT,ATM,POSTED
698,281,2024-02-21,2523.96,GBP,DEBIT,MOBILE,PENDING
699,281,2024-02-11,4224.43,USD,TRANSFER,MOBILE,REVERSED
700,0,2024-01-31,2816.16,EUR,CREDIT,BRANCH,PENDING
701,229,2024-02-20,1.98,EUR,CREDIT,ATM,REVERSED
702,0,2024-02-08,33.84,EUR,DEBIT,BRANCH,POSTED
703,482,2024-03-29,4111.86,GBP,TRANSFER,ONLINE,POSTED
704,0,2024-02-15,781.38,USD,CREDIT,ONLINE,POSTED
705,0,2024-02-08,460.43,USD,TRANSFER,ONLINE,REVERSED
706,0,2024-02-11,3964.73,EUR,CREDIT,ATM,REVERSED
707,0,2024-01-05,3654.22,GBP,CREDIT,ATM,POSTED
708,171,2024-02-14,4399.08,USD,CREDIT,ATM,POSTED
709,,2024-03-18,4643.34,GBP,TRANSFER,MOBILE,POSTED
710,0,2024-01-06,1597.26,GBP,DEBIT,BRANCH,REVERSED
711,0,2024-01-20,253.55,GBP,CREDIT,MOBILE,REVERSED
712,0,2024-01-12,1111.21,USD,CREDIT,ONLINE,POSTED
713,0,2024-03-01,2857.63,EUR,TRANSFER,MOBILE,PENDING
714,0,2024-03-05,2173.02,GBP,DEBIT,ONLINE,PENDING
715,0,2024-03-03,1977.2,GBP,DEBIT,ONLINE,POSTED
716,0,2024-02-25,1617.73,GBP,DEBIT,ATM,REVERSED
717,0,2024-02-16,1742.19,USD,CREDIT,ATM,PENDING
718,0,2024-02-14,3081.49,USD,TRANSFER,ONLINE,PENDING
719,0,2024-01-30,999.23,USD,DEBIT,ATM,POSTED
720,,2024-02-01,4744.76,EUR,CREDIT,ATM,PENDING
721,0,2024-01-15,1526.29,USD,DEBIT,BRANCH,POSTED
722,,2024-01-28,1019.8,GBP,CREDIT,MOBILE,REVERSED
723,,2024-01-19,3475.66,GBP,DEBIT,MOBILE,REVERSED
724,269,2024-01-06,1278.03,EUR,CREDIT,ONLINE,REVERSED
725,0,2024-01-07,2325.34,EUR,DEBIT,MOBILE,REVERSED
726,0,2024-03-25,1801.74,EUR,DEBIT,BRANCH,REVERSED
727,0,2024-02-18,2543.19,GBP,DEBIT,BRANCH,PENDING
728,272,2024-01-12,932.9,GBP,CREDIT,ATM,POSTED
729,0,2024-03-08,1525.33,USD,CREDIT,ONLINE,POSTED
730,0,2024-02-15,1777.54,USD,DEBIT,BRANCH,POSTED
731,0,2024-02-19,4452.12,EUR,TRANSFER,BRANCH,POSTED
732,0,2024-02-20,3285.0,EUR,TRANSFER,MOBILE,REVERSED
733,313,2024-03-21,3432.93,USD,DEBIT,ONLINE,PENDING
734,465,2024-03-18,1647.09,GBP,DEBIT,ONLINE,REVERSED
735,0,2024-03-10,3420.56,EUR,DEBIT,BRANCH,REVERSED
736,,2024-03-08,4547.9,USD,DEBIT,ONLINE,PENDING
737,0,2024-03-09,4743.06,EUR,DEBIT,BRANCH,POSTED
738,,2024-02-10,4400.78,USD,CREDIT,BRANCH,PENDING
739,,2024-03-22,4666.32,USD,DEBIT,ONLINE,POSTED
740,0,2024-01-04,3812.47,GBP,TRANSFER,BRANCH,REVERSED
741,0,2024-01-30,2982.21,EUR,TRANSFER,ATM,PENDING
742,0,2024-03-02,671.3,GBP,CREDIT,BRANCH,POSTED
743,251,2024-03-01,688.43,EUR,DEBIT,ATM,PENDING
744,7,2024-02-04,4751.04,EUR,TRANSFER,ONLINE,POSTED
745,0,2024-02-26,4335.78,USD,TRANSFER,BRANCH,PENDING
746,218,2024-02-21,3881.3,GBP,TRANSFER,MOBILE,REVERSED
747,0,2024-03-19,4695.76,GBP,TRANSFER,ATM,REVERSED
748,0,2024-02-28,4135.22,EUR,DEBIT,MOBILE,REVERSED
749,0,2024-02-19,2581.12,GBP,DEBIT,ONLINE,PENDING
750,0,2024-02-08,3868.61,USD,CREDIT,ONLINE,PENDING
751,0,2024-01-07,3450.07,EUR,CREDIT,MOBILE,POSTED
752,,2024-01-15,899.68,GBP,TRANSFER,ONLINE,PENDING
753,0,2024-02-27,125.54,USD,TRANSFER,ONLINE,PENDING
754,0,2024-02-11,3458.9,GBP,DEBIT,ATM,POSTED
755,0,2024-02-27,3170.73,EUR,TRANSFER,MOBILE,REVERSED
756,261,2024-03-19,4748.82,USD,TRANSFER,MOBILE,POSTED
757,467,2024-02-12,2827.89,GBP,DEBIT,ONLINE,POSTED
758,0,2024-01-07,2098.49,USD,TRANSFER,MOBILE,PENDING
759,0,2024-01-16,4492.81,EUR,DEBIT,BRANCH,POSTED
760,0,2024-03-04,2717.96,EUR,TRANSFER,MOBILE,POSTED
